,925,975,1025,1075,1125,1175,1225,1275,1325
1963,-3587.5954198473282,-3225.0,-2850.0,-2450.0,-1800.0,-1100.0,-500.0,75.0,600.0
1964,-2959.351145038168,-2425.0,-1775.0,-1075.0,-375.0,100.0,475.0,950.0,1250.0
1965,-846.7557251908397,-675.0,-475.0,-200.0,150.0,500.0,750.0,1000.0,1375.0
1966,-4018.5114503816794,-3675.0,-3375.0,-2900.0,-2350.0,-1850.0,-1375.0,-825.0,-500.0
1967,-264.5038167938931,-150.0,25.0,350.0,825.0,1150.0,1325.0,1700.0,2050.0
1968,-1436.2595419847328,-1150.0,-750.0,-150.0,450.0,875.0,1325.0,1600.0,1775.0
1969,-3603.2442748091603,-3775.0,-3750.0,-3550.0,-3200.0,-2800.0,-2325.0,-1825.0,-1350.0
1970,-1328.8167938931297,-1825.0,-2175.0,-1950.0,-1650.0,-1450.0,-1275.0,-800.0,-400.0
1971,-628.2442748091603,-800.0,-925.0,-625.0,-25.0,400.0,825.0,1425.0,1925.0
1972,-1795.9923664122136,-2025.0,-1900.0,-1550.0,-1075.0,-450.0,275.0,850.0,1150.0
1973,719.0839694656488,700.0,825.0,1125.0,1425.0,1700.0,2000.0,2375.0,2775.0
1974,-617.7480916030535,-675.0,-425.0,-50.0,275.0,550.0,900.0,1325.0,1625.0
1975,64.50381679389312,-50.0,-125.0,225.0,650.0,850.0,850.0,1000.0,1150.0
1976,386.25954198473283,100.0,150.0,525.0,1000.0,1225.0,1325.0,1525.0,1875.0
1977,-1088.7404580152672,-1375.0,-1600.0,-1475.0,-1300.0,-1150.0,-550.0,-125.0,75.0
1978,-2143.8596491228072,-2100.0,-1850.0,-1450.0,-1050.0,-775.0,-575.0,-275.0,-50.0
1979,-1287.280701754386,-1375.0,-1275.0,-925.0,-625.0,-425.0,-150.0,175.0,475.0
1980,-514.4736842105262,-2225.0,-2625.0,-2175.0,-1625.0,-1125.0,-650.0,-175.0,225.0
1981,-198.24561403508773,-900.0,-925.0,-750.0,-500.0,-150.0,225.0,725.0,975.0
1982,427.1929824561404,-450.0,-625.0,-475.0,-350.0,-375.0,-225.0,200.0,525.0
1983,-635.5263157894736,-175.0,75.0,250.0,575.0,975.0,1500.0,1925.0,2125.0
1984,112.71929824561404,25.0,-25.0,175.0,800.0,1400.0,1800.0,1925.0,1725.0
1985,-2578.9473684210525,-2250.0,-1785.0,-1385.0,-1075.0,-765.0,-440.0,-130.0,240.0
1986,-1783.7719298245613,-2025.0,-1950.0,-1650.0,-1250.0,-825.0,-450.0,-150.0,0.0
1987,-435.0877192982456,-150.0,275.0,750.0,1125.0,1400.0,1900.0,2850.0,3300.0
1988,-3889.9122807017543,-4175.0,-4050.0,-3600.0,-3125.0,-2750.0,-2425.0,-2075.0,-1750.0
1989,-1507.8947368421052,-850.0,-150.0,650.0,1350.0,2025.0,2650.0,3150.0,3450.0
1990,-842.1052631578948,-250.0,350.0,900.0,1375.0,1775.0,2025.0,2175.0,2175.0
1991,-1495.6140350877192,-750.0,-300.0,-50.0,150.0,450.0,650.0,775.0,1025.0
1992,-1749.561403508772,-675.0,100.0,675.0,1250.0,1875.0,2625.0,3325.0,3550.0
1993,,2175.0,1625.0,1375.0,1350.0,1575.0,1825.0,2025.0,2200.0
1994,,0.0,175.0,300.0,375.0,650.0,975.0,1025.0,1150.0
1995,,-850.0,-575.0,-250.0,175.0,725.0,1325.0,1900.0,2400.0
1996,,-4400.0,-3900.0,-3375.0,-2700.0,-2150.0,-1750.0,-1375.0,-1050.0
1997,,-1650.0,-1450.0,-1225.0,-900.0,-450.0,50.0,325.0,475.0
1998,,-4055.0,-2930.0,-2030.0,-1430.0,-980.0,-480.0,345.0,820.0
1999,,-1980.0,-1955.0,-1730.0,-1255.0,-780.0,-430.0,95.0,620.0
2000,,-1280.0,-730.0,-255.0,145.0,620.0,1170.0,1895.0,2195.0
2001,,-4130.0,-3705.0,-3180.0,-2755.0,-2455.0,-2305.0,-2205.0,-2230.0
2002,,-4080.0,-3530.0,-3055.0,-2655.0,-2255.0,-1930.0,-1580.0,-1455.0
2003,,-4730.0,-4380.0,-3780.0,-3330.0,-3055.0,-2880.0,-2680.0,-2605.0
2004,-3098.181818181818,-2530.0,-2105.0,-1630.0,-1155.0,-805.0,-455.0,95.0,391.6101694915254
2005,-1302.7272727272727,-1030.0,-605.0,-330.0,-205.0,-80.0,420.0,895.0,810.2542372881356
2006,-5141.363636363636,-5005.0,-4855.0,-4630.0,-4355.0,-4055.0,-3605.0,-3005.0,-2941.4406779661017
2007,-550.4545454545455,-505.0,-255.0,195.0,545.0,720.0,920.0,1220.0,1325.9322033898304
2008,-2125.4545454545455,-1830.0,-1430.0,-930.0,-380.0,145.0,470.0,895.0,1149.2372881355932
2009,-2143.6363636363635,-2030.0,-1755.0,-1430.0,-1055.0,-855.0,-530.0,-130.0,18.305084745762713
2010,-4023.181818181818,-3705.0,-3380.0,-3005.0,-2730.0,-2530.0,-2255.0,-1980.0,-1704.5762711864406
2011,-3377.2727272727275,-2900.0,-2400.0,-1875.0,-1425.0,-1050.0,-675.0,-350.0,-159.32203389830508
2012,-806.8181818181819,-375.0,25.0,450.0,800.0,1100.0,1500.0,1850.0,1998.3050847457628
2013,-3615.909090909091,-3275.0,-2925.0,-2150.0,-1650.0,-1150.0,-575.0,-300.0,-130.5084745762712
2014,-5188.636363636364,-4325.0,-3475.0,-2700.0,-2150.0,-1725.0,-1300.0,-1100.0,-1121.1864406779662
2015,-3840.909090909091,-3000.0,-2250.0,-1575.0,-1075.0,-725.0,-450.0,-200.0,-30.508474576271198
2017,-5956.818181818182,-4525.0,-3175.0,-2050.0,-1350.0,-825.0,-400.0,-100.0,48.30508474576271
2018,-4240.909090909091,-3900.0,-3475.0,-2900.0,-2500.0,-2225.0,-1900.0,-1575.0,-1447.8813559322034
2019,-5206.818181818182,-4775.0,-4325.0,-3825.0,-3300.0,-2800.0,-2300.0,-1825.0,-1422.457627118644
