,75,125,175,225,275,325,375,425,475,525
1991,-1646.6666666666667,-1340.0,-780.0,-600.0,-630.0,720.0,1090.0,1170.0,1110.0,1050.0
1992,-1866.6666666666667,-480.0,-1070.0,-760.0,-510.0,-350.0,240.0,800.0,750.0,700.0
1993,-2003.3333333333333,-1950.0,-1140.0,-900.0,-1310.0,-880.0,-290.0,320.0,415.0,510.0
1994,-1466.6666666666667,-1040.0,-560.0,-270.0,360.0,210.0,790.0,980.0,895.0,810.0
1995,-2056.6666666666665,-1570.0,-520.0,-930.0,-1040.0,-420.0,-270.0,760.0,635.0,510.0
1998,-1793.3333333333335,-1000.0,-1280.0,-430.0,-1060.0,-1060.0,-670.0,555.0,535.0,515.0
1999,-2003.3333333333335,-810.0,-1050.0,-870.0,-960.0,-540.0,120.0,835.0,787.5,740.0
2000,-1846.6666666666667,-680.0,-1640.0,-150.0,-520.0,-480.0,-120.0,-45.0,-30.0,-15.0
2001,-2680.0,-2060.0,-1640.0,-910.0,-1250.0,-1380.0,-760.0,-400.0,-340.0,
2002,-1840.0,-1120.0,-1420.0,-530.0,-880.0,-880.0,-270.0,330.0,10.0,
2003,-1753.3333333333333,-1420.0,-1110.0,-950.0,-1020.0,-790.0,-40.0,620.0,40.0,
2004,-1213.3333333333335,-240.0,-1080.0,-440.0,-1100.0,-870.0,-390.0,90.0,-90.0,
2005,-726.6666666666666,-900.0,-1630.0,540.0,350.0,-500.0,90.0,1000.0,840.0,
2006,-912.0,-1332.0,-648.0,-99.0,-252.0,105.0,540.0,1050.0,762.7272727272727,
2007,-1707.0,-837.0,-414.0,-423.0,-612.0,-68.0,420.0,960.0,1135.4545454545455,
2008,-1542.0,-990.0,-819.0,99.0,-315.0,75.0,870.0,903.0,1171.1818181818182,
2009,-1584.0,-1386.0,-1791.0,-1386.0,-1548.0,-690.0,-278.0,252.0,-178.0,
2010,-1569.0,-1107.0,-1179.0,-783.0,-657.0,-22.0,818.0,1285.0,1212.2727272727273,
2011,-1596.6666666666667,-1390.0,-1500.0,-1140.0,-1120.0,110.0,540.0,710.0,1050.0,
2012,-2274.0,-1692.0,-1728.0,-900.0,-1089.0,-135.0,210.0,945.0,1020.0,
2013,-2401.6666666666665,-2061.0,-6873.0,1184.0,-3267.0,2117.0,3099.0,6984.0,6361.0,
2014,-2176.6666666666665,-1470.0,-1200.0,-900.0,-330.0,40.0,40.0,730.0,390.0,
2015,-2223.0,-2187.0,-1332.0,-1089.0,-743.0,-48.0,288.0,648.0,489.0,
2016,-3084.0,-2772.0,-2484.0,-2007.0,-1290.0,-504.0,-504.0,-228.0,480.0,
2017,-1785.0,-2115.0,-1494.0,-1062.0,-756.0,-828.0,-441.0,120.0,413.0,
2018,-1986.0,-1692.0,-1395.0,-1098.0,-810.0,-513.0,-216.0,67.0,308.0,
2019,-2544.0,-2088.0,-1638.0,-1188.0,-729.0,-279.0,171.0,525.0,900.0,
