,675,725,775,825,875,925,975,1025,1075,1125,1175,1225,1275,1325,1375,1425,1475,1525,1575,1625,1675,1725,1775,1825,1875,1925,1975,2025,2075,2125
1981,-4500.0,-4500.0,-4370.0,-4110.0,-3807.5,-3462.5,-3245.0,-3155.0,-2910.0,-2510.0,-2122.5,-1747.5,-1227.5,-562.5,-15.0,415.0,700.0,840.0,925.0,955.0,977.5,992.5,1000.0,1000.0,1097.5,1292.5,1542.5,1847.5,2000.0,2000.0
1982,-4872.5,-4617.5,-4267.5,-3822.5,-3550.0,-3450.0,-3462.5,-3587.5,-3542.5,-3327.5,-3070.0,-2770.0,-2402.5,-1967.5,-1580.0,-1240.0,-880.0,-500.0,-200.0,20.0,177.5,272.5,330.0,350.0,320.0,240.0,220.0,260.0,335.0,445.0
1983,-4987.5,-4962.5,-4805.0,-4515.0,-4202.5,-3867.5,-3605.0,-3415.0,-3142.5,-2787.5,-2582.5,-2527.5,-2425.0,-2275.0,-1935.0,-1405.0,-960.0,-600.0,-220.0,180.0,545.0,875.0,1055.0,1085.0,1182.5,1347.5,1452.5,1497.5,1265.0,755.0
1984,-3392.5,-3177.5,-2915.0,-2605.0,-2375.0,-2225.0,-2135.0,-2105.0,-2050.0,-1970.0,-1800.0,-1540.0,-1130.0,-570.0,-142.5,152.5,435.0,705.0,880.0,960.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1125.0,1375.0,1500.0,1500.0
