,3175,3225,3275,3325,3375,3425,3475,3525,3575,3625,3675,3725,3775,3825,3875,3925,3975,4025,4075,4125,4175,4225,4275,4325,4375
1967,,,,,,,,,,,,,,,,,,,,,,,,,
1968,-2267.5,-1582.5,-1407.5,-1740.0,-1530.0,-1335.0,-1332.5,-1457.5,-945.0,-882.5,-595.0,-267.5,,,,,,,,,,,,,
1969,-2227.5,-1555.0,-1292.5,-1515.0,-1262.5,-995.0,-787.5,-710.0,-415.0,-377.5,-122.5,230.0,,,,,,,,,,,,,
1970,-1777.5,-1377.5,-1035.0,-1007.5,-810.0,-532.5,-287.5,-267.5,-90.0,-30.0,112.5,345.0,,,,,,,,,,,,,
1971,-1925.0,-1155.0,-1030.0,-1442.5,-1230.0,-932.5,-842.5,-927.5,-540.0,-332.5,22.5,235.0,,,,,,,,,,,,,
1972,-930.0,-487.5,-255.0,-472.5,-307.5,22.5,122.5,65.0,325.0,392.5,432.5,437.5,,,,,,,,,,,,,
1973,-1982.5,-1530.0,-1450.0,-1622.5,-1180.0,-1007.5,-740.0,-905.0,-592.5,-480.0,-200.0,-27.5,,,,,,,,,,,,,
1974,-2575.0,-2067.5,-1762.5,-1920.0,-1572.5,-1465.0,-1147.5,-1327.5,-1040.0,-840.0,-485.0,-422.5,,,,,,,,,,,,,
1975,-1615.0,-1157.5,-890.0,-1125.0,-810.0,-682.5,-532.5,-707.5,-470.0,-290.0,-150.0,-22.5,,,,,,,,,,,,,
1976,-1590.0,-1007.5,-740.0,-920.0,-595.0,-425.0,-197.5,-357.5,-157.5,-60.0,-27.5,45.0,,,,,,,,,,,,,
1977,-2540.0,-1870.0,-1757.5,-1995.0,-1690.0,-1455.0,-1130.0,-1365.0,-947.5,-685.0,-370.0,-227.5,,,,,,,,,,,,,
1978,-2557.5,-1907.5,-1672.5,-1930.0,-1562.5,-1560.0,-1557.5,-1902.5,-1517.5,-1147.5,-810.0,-717.5,,,,,,,,,,,,,
1979,-1850.0,-1457.5,-1177.5,-1410.0,-990.0,-1080.0,-957.5,-1127.5,-737.5,-412.5,-255.0,-180.0,,,,,,,,,,,,,
1980,-2600.0,-1882.5,-1435.0,-1625.0,-1217.5,-907.5,-1082.5,-1377.5,-1030.0,-725.0,-325.0,-60.0,,,,,,,,,,,,,
1981,-1782.5,-1387.5,-960.0,-1002.5,-672.5,-380.0,-72.5,-205.0,15.0,162.5,207.5,287.5,,,,,,,,,,,,,
1982,-2342.5,-1857.5,-1397.5,-1497.5,-1035.0,-932.5,-687.5,-835.0,-422.5,-300.0,-137.5,-100.0,,,,,,,,,,,,,
1983,-2305.0,-1830.0,-1437.5,-1645.0,-1287.5,-1187.5,-952.5,-1232.5,-890.0,-672.5,-365.0,-207.5,,,,,,,,,,,,,
1984,-2010.0,-1672.5,-1295.0,-1525.0,-992.5,-947.5,-735.0,-1022.5,-712.5,-562.5,-267.5,-150.0,,,,,,,,,,,,,
1985,-2130.0,-1827.75,-1536.75,-1762.25,-1230.75,-1298.0,-939.0,-1406.0,-926.75,-721.75,-489.25,503.75,697.1,772.9375,814.6875,780.3125,713.125,639.3125,632.4375,608.375,567.125,522.5,483.5,458.5,437.6901408450704
1986,-2155.0,-1730.5,-1452.5,-1625.25,-1316.0,-1311.5,-849.5,-1203.0,-891.5,-770.0,-346.25,-105.75,245.60000000000002,389.8125,481.0625,497.9375,460.5625,408.25,430.75,429.8125,405.4375,373.75,345.5625,327.4375,313.1267605633803
1987,-2467.0,-1871.25,-1491.5,-1959.5,-1470.5,-1477.5,-1021.5,-1533.5,-1165.0,-1285.75,-885.25,21.5,328.9,489.4375,597.0,607.0,559.25,496.125,517.375,511.4375,478.3125,437.3125,402.1875,382.8125,367.14084507042253
1988,-2038.75,-1428.0,-1196.75,-1243.0,-772.25,-803.0,-296.75,-690.0,-446.0,-275.0,-107.75,816.75,985.7,973.5,939.5,884.5,825.5625,767.4375,731.8125,703.0625,681.1875,631.75,588.25,565.75,545.1971830985915
1989,-2248.0,-1649.0,-1314.75,-1459.0,-957.5,-860.0,-368.25,-631.25,-199.25,-74.0,210.75,1488.5,1608.3,1506.0625,1397.6875,1303.3125,1211.5625,1124.0,1064.0,1002.75,940.25,889.5625,844.875,811.125,780.2957746478874
1990,-2361.75,-1964.5,-1673.5,-1738.25,-1449.25,-1454.75,-978.25,-1290.75,-984.5,-917.25,-527.5,-123.25,205.0,261.9375,290.6875,306.3125,262.0,202.4375,236.8125,240.25,212.75,165.5625,129.3125,123.6875,136.29577464788733
1991,-2958.75,-2570.25,-2403.5,-2666.25,-2114.0,-2123.75,-1567.5,-2028.0,-1407.75,-1187.5,-1027.75,-764.5,-437.59999999999997,-277.1875,-157.3125,-91.6875,-108.3125,-149.8125,-97.9375,-81.375,-100.125,-145.3125,-181.0625,-187.9375,-172.74647887323943
