,4975,5025,5075,5125,5175,5225,5275
1996,-1721.5841584158416,-1880.0,-1320.0,-830.0,-325.0,0.0,406.25
1997,,-1560.0,-1240.0,-890.0,-380.0,30.0,23.75
1998,,-3540.0,-3530.0,-1730.0,-1730.0,-460.0,-460.0
1999,,-2670.0,-2370.0,-1280.0,-150.0,10.0,222.5
