,2625,2675,2725,2775,2825,2875,2925,2975,3025,3075,3125,3175,3225,3275,3325,3375,3425,3475
1967,,,,-4019.5,-3922.5,-3741.0,-3475.0,-2594.0,-1098.0,-50.0,550.0,915.0,1045.0,1078.25,1014.75,906.25,752.75,
1968,,,,-3135.25,-3321.75,-3259.75,-2949.25,-2162.0,-898.0,27.0,613.0,993.0,1167.0,1226.25,1170.75,1074.0,936.0,
1969,,,,-4461.0,-4521.0,-4234.25,-3600.75,-2737.5,-1644.5,-730.75,3.75,470.5,669.5,705.25,577.75,487.5,434.5,
1970,,,,-3651.5,-3312.5,-3180.0,-3254.0,-2745.0,-1653.0,-706.75,93.75,604.75,826.25,843.0,655.0,503.75,389.25,
1971,,,-5500.0,-4650.0,-4570.0,-4060.0,-2950.0,-1800.0,-840.0,-100.0,230.0,460.0,680.0,960.0,800.0,510.0,80.0,40.0
1972,,,-5300.0,-3650.0,-2140.0,-1200.0,-670.0,-540.0,-350.0,80.0,390.0,580.0,840.0,1040.0,870.0,480.0,220.0,130.0
1973,,,-5550.0,-3620.0,-3730.0,-3260.0,-2690.0,-2140.0,-1530.0,-940.0,-300.0,190.0,220.0,340.0,120.0,-970.0,-1350.0,-800.0
1974,,,-2500.0,-2250.0,-1870.0,-1350.0,-1000.0,-1050.0,-750.0,300.0,840.0,970.0,820.0,1190.0,1130.0,400.0,200.0,280.0
1975,,,-3500.0,-2690.0,-2710.0,-2240.0,-2380.0,-2570.0,-1400.0,180.0,590.0,730.0,890.0,1250.0,1110.0,370.0,210.0,370.0
1976,,,-5370.0,-2870.0,-2880.0,-3290.0,-2830.0,-2880.0,-1870.0,-130.0,340.0,450.0,580.0,610.0,580.0,230.0,-90.0,50.0
1977,,,-4730.0,-3310.0,-2440.0,-2390.0,-1340.0,-1210.0,-770.0,420.0,920.0,1130.0,1330.0,1460.0,1340.0,680.0,440.0,230.0
1978,,-4170.0,-3560.0,-2610.0,-1640.0,-1130.0,-890.0,-1090.0,-1060.0,-80.0,760.0,900.0,990.0,1040.0,650.0,130.0,-30.0,-30.0
1979,-5620.0,-5250.0,-4540.0,-3390.0,-2460.0,-1720.0,-990.0,-1090.0,-910.0,-450.0,310.0,540.0,650.0,740.0,540.0,160.0,20.0,-120.0
1980,-6250.0,-5430.0,-4230.0,-2980.0,-2070.0,-1430.0,-1170.0,-1510.0,-1640.0,-110.0,580.0,690.0,770.0,850.0,510.0,70.0,40.0,-40.0
1981,-5060.0,-4610.0,-3590.0,-2890.0,-2010.0,-1700.0,-1130.0,-1110.0,-740.0,-180.0,630.0,670.0,700.0,670.0,410.0,160.0,180.0,100.0
1982,-5420.0,-5450.0,-5330.0,-4460.0,-3560.0,-2780.0,-1840.0,-1890.0,-1690.0,-970.0,-440.0,-100.0,-60.0,300.0,-170.0,-330.0,-180.0,-70.0
1983,-4630.0,-4050.0,-3700.0,-2780.0,-2130.0,-1650.0,-1190.0,-1270.0,-1520.0,-780.0,30.0,300.0,380.0,480.0,180.0,40.0,-60.0,-40.0
1984,-5050.0,-5040.0,-4520.0,-3180.0,-2090.0,-1720.0,-950.0,-970.0,-970.0,-250.0,360.0,740.0,840.0,820.0,580.0,-70.0,30.0,10.0
1985,-5110.0,-4570.0,-3850.0,-3030.0,-2310.0,-1760.0,-1190.0,-1040.0,-890.0,-180.0,170.0,410.0,570.0,580.0,390.0,-50.0,20.0,60.0
1986,-6750.0,-6000.0,-5120.0,-4330.0,-3120.0,-2380.0,-2080.0,-2030.0,-1800.0,-810.0,-150.0,60.0,160.0,230.0,100.0,-170.0,-240.0,0.0
1987,-6250.0,-5700.0,-4740.0,-3950.0,-2950.0,-2040.0,-1630.0,-1500.0,-1120.0,-590.0,100.0,300.0,350.0,440.0,170.0,-20.0,-30.0,0.0
1988,-5750.0,-5150.0,-4200.0,-3550.0,-2810.0,-2140.0,-1180.0,-1040.0,-930.0,-630.0,-150.0,150.0,340.0,430.0,300.0,-10.0,-90.0,-10.0
1989,-5250.0,-4850.0,-4060.0,-3530.0,-2620.0,-1980.0,-1220.0,-960.0,-710.0,-390.0,20.0,280.0,420.0,500.0,270.0,70.0,-80.0,50.0
1990,-5750.0,-5240.0,-4460.0,-3180.0,-2810.0,-2060.0,-1290.0,-1090.0,-800.0,-460.0,-30.0,250.0,250.0,380.0,200.0,-160.0,-160.0,30.0
1991,,-5620.0,-4920.0,-4280.0,-3340.0,-2700.0,-2400.0,-2340.0,-1880.0,-1290.0,-680.0,-400.0,-200.0,-20.0,-50.0,-250.0,-700.0,-390.0
1992,,-5717.0,-4612.0,-4279.0,-2716.0,-2215.0,-1989.0,-1770.0,-1326.0,-685.0,-254.0,127.0,252.0,308.0,85.0,-197.0,90.0,-250.0
1993,,-5810.0,-5170.0,-4330.0,-3060.0,-2030.0,-1360.0,-1030.0,-720.0,-330.0,130.0,390.0,530.0,620.0,550.0,100.0,-110.0,100.0
