,4675,4725,4775,4825,4875,4925,4975,5025,5075,5125
2005,-7951.5,-5801.0,-4703.5,-3121.5,-1414.0,-509.3636363636364,172.81818181818176,855.0,,
2006,-169.5,-348.0,-263.0,-119.5,-14.0,51.5,,,,
2007,-155.0,-324.0,-215.0,-111.0,9.0,7.0,37.25,22.25,,
2008,-78.25,-135.0,-77.5,16.71084337349398,192.88923076923078,321.1969230769231,449.50461538461536,,,
2009,-86.0,-190.5,-80.0,-1.0,44.5,50.5,,,,
2012,,-7722.666666666667,-5508.333333333333,-4031.0,-1232.0,1057.0,,,,
2013,,-4108.6,-3340.8,-2384.0,-944.0,541.0,,,,
2014,,-4367.0,-2967.0,-1575.6666666666667,-242.0,30.66666666666663,617.2173913043478,1063.7391304347825,,
2015,,-3661.0,-2730.3333333333335,-1538.3333333333333,-764.0,505.66666666666663,740.0,853.0,992.6666666666666,
2016,,-7455.75,-6342.5,-5490.0,-3815.0,-955.3333333333335,1046.0,641.0,509.3333333333333,
2017,,-5719.25,-4514.0,-2610.25,-2081.75,-937.0,105.0,637.0,592.0,626.6666666666666
2018,,,-2881.75,-2654.25,-1539.75,-413.0,448.0,1198.0,1344.0,1088.6666666666667
2019,,,-5642.5,-3837.0,-2018.0,-916.0,181.0,940.0,1163.0,1035.0
