,75,125,175,225,275,325,375,425,475,525,575,625,675,725,775,825,875,925,975,1025,1075,1125,1175,1225,1275,1325,1375,1425,1475,1525,1575,1625,1675,1725,1775
1960,,,-2350.75,-2236.25,-2125.25,-2017.75,-1912.5,-1809.5,-1708.25,-1608.75,-1509.75,-1411.25,-1312.5,-1213.5,-1113.25,-1011.75,-908.25,-802.75,-694.0,-582.0,-466.25,-346.75,-222.5,-93.5,41.25,181.75,306.5,415.5,472.5,477.5,480.0,480.0,,,
1961,,,-1225.5,-1182.5,-1124.0,-1050.0,-971.25,-887.75,-800.75,-710.25,-618.75,-526.25,-434.5,-343.5,-255.25,-169.75,-88.75,-12.25,57.75,121.25,176.25,222.75,259.0,285.0,298.5,299.5,286.25,258.75,235.75,217.25,208.0,208.0,,,
1962,,,-2984.25,-2858.75,-2736.0,-2616.0,-2498.25,-2382.75,-2268.75,-2156.25,-2044.0,-1932.0,-1819.75,-1707.25,-1593.25,-1477.75,-1360.25,-1240.75,-1118.0,-992.0,-862.25,-728.75,-590.5,-447.5,-299.0,-145.0,15.75,183.25,302.0,372.0,407.0,407.0,,,
1963,,,-2186.0,-1944.0,-1724.25,-1526.75,-1348.5,-1189.5,-1046.25,-918.75,-804.75,-704.25,-614.0,-534.0,-461.0,-395.0,-333.75,-277.25,-221.75,-167.25,-111.5,-54.5,7.25,73.75,147.5,228.5,302.25,368.75,403.25,405.75,407.0,407.0,,,
1964,,,-757.75,-599.25,-453.25,-319.75,-202.75,-102.25,-15.25,58.25,120.5,171.5,214.25,248.75,277.0,299.0,317.75,333.25,347.75,361.25,376.5,393.5,414.5,439.5,471.75,511.25,549.25,585.75,604.5,605.5,606.0,606.0,,,
1965,,,-1526.25,-1392.75,-1252.5,-1105.5,-966.75,-836.25,-713.75,-599.25,-492.75,-394.25,-303.5,-220.5,-145.0,-77.0,-16.25,37.25,83.75,123.25,155.75,181.25,200.0,212.0,217.5,216.5,212.0,204.0,200.0,200.0,200.0,200.0,,,
1966,,,-1572.5,-1487.5,-1394.5,-1293.5,-1191.0,-1087.0,-982.75,-878.25,-774.75,-672.25,-571.75,-473.25,-377.75,-285.25,-197.0,-113.0,-34.75,37.75,103.75,163.25,215.25,259.75,295.0,321.0,337.75,345.25,349.0,349.0,349.0,349.0,,,
1967,,,-1219.0,-1127.0,-1027.25,-919.75,-814.25,-710.75,-610.0,-512.0,-417.75,-327.25,-240.5,-157.5,-79.75,-7.25,59.75,121.25,176.25,224.75,266.5,301.5,328.5,347.5,357.75,359.25,355.75,347.25,342.75,342.25,342.0,342.0,,,
1968,,,-2276.25,-2232.75,-2173.5,-2098.5,-2011.75,-1913.25,-1805.75,-1689.25,-1567.0,-1439.0,-1307.5,-1172.5,-1037.5,-902.5,-769.75,-639.25,-514.25,-394.75,-283.5,-180.5,-88.5,-7.5,59.75,113.25,149.5,168.5,178.0,178.0,178.0,178.0,,,
1969,,,-1696.25,-1590.75,-1476.5,-1353.5,-1229.5,-1104.5,-979.75,-855.25,-732.5,-611.5,-493.5,-378.5,-268.75,-164.25,-65.75,26.75,111.0,187.0,254.0,312.0,358.75,394.25,417.5,428.5,430.5,423.5,419.75,419.25,419.0,419.0,,,
1970,,,-1307.0,-1249.0,-1181.75,-1105.25,-1023.75,-937.25,-847.75,-755.25,-661.75,-567.25,-473.5,-380.5,-290.5,-203.5,-121.25,-43.75,27.25,91.75,147.75,195.25,232.0,258.0,271.75,273.25,267.0,253.0,245.75,245.25,245.0,245.0,,,
1971,,,-1917.25,-1877.75,-1823.5,-1754.5,-1674.5,-1583.5,-1483.75,-1375.25,-1261.25,-1141.75,-1019.25,-893.75,-767.75,-641.25,-517.5,-396.5,-280.5,-169.5,-66.25,29.25,114.0,188.0,248.75,296.25,328.0,344.0,352.0,352.0,352.0,352.0,,,
1972,,,-1353.5,-1134.5,-936.25,-758.75,-599.75,-459.25,-335.0,-227.0,-133.25,-53.75,14.0,70.0,116.25,152.75,182.0,204.0,220.5,231.5,239.75,245.25,250.0,254.0,259.5,266.5,274.25,282.75,287.0,287.0,287.0,287.0,,,
1973,,,-1114.0,-1038.0,-943.0,-829.0,-717.75,-609.25,-503.75,-401.25,-303.0,-209.0,-120.25,-36.75,41.0,113.0,178.25,236.75,287.5,330.5,365.0,391.0,407.5,414.5,411.25,397.75,380.75,360.25,349.5,348.5,348.0,348.0,,,
1974,,,-1358.25,-1276.75,-1187.0,-1089.0,-992.0,-896.0,-802.0,-710.0,-620.25,-532.75,-448.75,-368.25,-291.5,-218.5,-150.0,-86.0,-27.0,27.0,74.75,116.25,151.5,180.5,202.0,216.0,223.75,225.25,225.75,225.25,225.0,225.0,,,
1975,,,-1479.5,-1362.5,-1236.5,-1101.5,-969.5,-840.5,-715.0,-593.0,-475.0,-361.0,-252.0,-148.0,-49.75,42.75,129.25,209.75,283.25,349.75,408.5,459.5,502.25,536.75,562.0,578.0,586.5,587.5,588.0,588.0,588.0,588.0,,,
1976,,,-1205.0,-1123.0,-1035.5,-942.5,-847.5,-750.5,-653.0,-555.0,-458.25,-362.75,-270.0,-180.0,-94.5,-13.5,61.25,129.75,190.5,243.5,287.25,321.75,345.25,357.75,357.75,345.25,327.25,303.75,291.75,291.25,291.0,291.0,,,
