,2675,2725,2775,2825,2875,2925,2975,3025,3075,3125,3175,3225,3275,3325,3375,3425,3475,3525,3575,3625,3675,3725,3775,3825,3875,3925,3975,4025
1956,-2568.2847682119204,-2496.7615894039736,-2258.25,-1852.75,-1506.25,-1218.75,-841.5,-374.5,3.5,292.5,518.0,680.0,859.75,1057.25,1200.0,1288.0,1327.25,1317.75,1246.5,1113.5,968.0,810.0,749.0,785.0,701.0,497.0,309.52991452991455,
1957,-2846.794701986755,-2826.264900662252,-2688.0,-2432.0,-2040.0,-1512.0,-849.25,-51.75,437.5,618.5,734.25,784.75,912.25,1116.75,1265.25,1357.75,1391.0,1365.0,1271.25,1109.75,946.5,781.5,718.5,757.5,666.25,444.75,236.734375,
1958,,-4254.027210884354,-4162.0,-3914.0,-3481.5,-2864.5,-2047.75,-1031.25,-332.25,49.25,293.25,399.75,558.0,768.0,935.5,1060.5,1120.0,1114.0,1050.75,930.25,794.0,642.0,586.5,627.5,556.75,374.25,191.203125,
1959,,-4579.027027027027,-4183.5,-3596.5,-3131.0,-2787.0,-2290.0,-1640.0,-1155.0,-835.0,-588.5,-415.5,-103.75,346.75,657.75,829.25,922.5,937.5,900.5,811.5,708.75,592.25,551.25,585.75,519.75,353.25,195.0,
1960,,-2719.7248322147652,-2401.25,-1881.75,-1439.5,-1074.5,-638.25,-130.75,183.75,305.25,425.5,544.5,803.25,1201.75,1464.75,1592.25,1637.0,1599.0,1489.25,1307.75,1138.0,980.0,913.5,938.5,834.0,600.0,402.921875,
1961,-2202.0,-2174.6666666666665,-1936.5,-1487.5,-1115.75,-821.25,-459.0,-29.0,236.0,336.0,418.25,482.75,667.0,971.0,1168.75,1260.25,1284.75,1242.25,1150.0,1008.0,862.5,713.5,657.25,693.75,616.0,424.0,243.625,
1962,,-3264.5714285714284,-3086.0,-2686.0,-2429.25,-2315.75,-2060.5,-1663.5,-1249.5,-818.5,-467.25,-195.75,52.25,276.75,455.25,587.75,665.75,689.25,642.75,526.25,451.0,417.0,401.25,403.75,347.5,232.5,99.21875,
1963,,-3091.0851063829787,-2794.0,-2236.0,-1823.75,-1557.25,-1186.75,-712.25,-377.0,-181.0,-21.5,101.5,384.75,828.25,1124.25,1272.75,1339.0,1323.0,1202.5,977.5,839.75,789.25,764.5,765.5,669.75,477.25,286.859375,
1964,,-4089.6083916083917,-3783.25,-3253.75,-2935.25,-2827.75,-2555.5,-2118.5,-1581.5,-944.5,-446.0,-86.0,216.0,460.0,651.25,789.75,873.0,901.0,843.25,699.75,611.5,578.5,566.0,574.0,506.0,362.0,210.703125,
1965,,-3860.7083333333335,-3571.25,-3077.75,-2718.5,-2493.5,-2111.5,-1572.5,-1029.0,-481.0,-58.0,240.0,512.0,758.0,951.0,1091.0,1168.75,1184.25,1098.0,910.0,800.25,768.75,758.25,768.75,674.25,474.75,297.65625,
1966,,-3796.8275862068967,-3397.25,-2767.75,-2282.25,-1940.75,-1461.0,-843.0,-322.75,99.75,427.0,659.0,932.0,1246.0,1473.0,1613.0,1671.0,1647.0,1504.5,1243.5,1082.0,1020.0,982.5,969.5,833.5,574.5,339.53125,
1967,,,,-1557.6470588235295,-1249.5,-918.5,-503.25,-3.75,360.75,590.25,766.5,889.5,1054.5,1261.5,1406.25,1488.75,1511.0,1473.0,1328.5,1077.5,927.75,879.25,854.5,853.5,740.25,514.75,312.0,
1968,,-3222.2556390977443,-2971.75,-2675.25,-2451.75,-2301.25,-2019.75,-1607.25,-1183.5,-748.5,-403.25,-147.75,54.75,204.25,332.5,439.5,516.5,563.5,569.5,534.5,504.0,478.0,455.0,435.0,385.44303797468353,306.32911392405066,,
1969,,-2136.4242424242425,-1884.75,-1566.25,-1351.75,-1241.25,-1011.75,-663.25,-331.0,-15.0,216.25,362.75,508.0,652.0,772.0,868.0,933.5,968.5,944.5,861.5,790.25,730.75,684.75,652.25,578.4528301886793,463.35849056603774,,
1970,,-3374.4615384615386,-3211.25,-2921.75,-2741.5,-2670.5,-2449.0,-2077.0,-1662.25,-1204.75,-814.25,-490.75,-229.5,-30.5,137.0,273.0,375.25,443.75,465.0,439.0,410.0,378.0,350.0,326.0,280.6666666666667,214.0,,
1971,,-3504.6923076923076,-3229.0,-2873.0,-2634.5,-2513.5,-2248.5,-1839.5,-1387.25,-891.75,-493.0,-191.0,49.25,227.75,378.25,500.75,589.75,645.25,648.75,600.25,549.25,495.75,452.0,418.0,355.0625,263.1875,,
1972,,-1720.859375,-1526.5,-1249.5,-1060.25,-958.75,-764.25,-476.75,-214.5,22.5,211.75,353.25,489.25,619.75,726.25,808.75,862.5,887.5,862.25,786.75,727.75,685.25,652.75,630.25,566.1875,460.5625,,
1973,,-1845.6,-1606.75,-1324.25,-1110.0,-964.0,-727.25,-399.75,-122.25,105.25,281.75,407.25,538.75,676.25,789.0,877.0,936.75,968.25,946.5,871.5,813.25,771.75,741.0,721.0,653.2360248447205,537.7080745341615,,
1974,,-1592.39837398374,-1375.5,-1116.5,-928.0,-810.0,-600.75,-300.25,-40.75,177.75,350.5,477.5,604.75,732.25,833.5,908.5,956.0,976.0,947.0,869.0,801.25,743.75,702.75,678.25,607.6149068322982,490.8447204968944,,
1975,,-2570.6528925619837,-2239.25,-1879.75,-1645.0,-1535.0,-1303.0,-949.0,-585.75,-213.25,50.75,206.25,351.5,486.5,599.5,690.5,753.25,787.75,786.25,748.75,706.75,660.25,627.0,607.0,546.0683229813665,444.2049689440994,,
1976,,-2926.361344537815,-2588.75,-2220.25,-1954.75,-1792.25,-1538.5,-1193.5,-832.0,-454.0,-172.25,13.25,176.25,316.75,436.5,535.5,606.75,650.25,660.25,636.75,611.25,583.75,564.5,553.5,504.7901234567901,418.3703703703704,,
1977,,278.38461538461536,412.5,611.5,764.0,870.0,1019.75,1213.25,1414.0,1622.0,1795.5,1934.5,2082.0,2238.0,2342.5,2395.5,2398.75,2352.25,2235.25,2047.75,1902.25,1798.75,1726.5,1685.5,1538.4567901234568,1285.3703703703704,,
1978,,357.2173913043478,470.25,686.75,846.25,948.75,1079.75,1239.25,1407.5,1584.5,1733.75,1855.25,1989.75,2137.25,2237.5,2290.5,2295.75,2253.25,2147.25,1977.75,1845.75,1751.25,1683.0,1641.0,1496.073619631902,1248.2208588957055,,
1979,,-2485.410714285714,-2277.5,-1946.5,-1739.25,-1655.75,-1456.0,-1140.0,-806.25,-454.75,-189.25,-9.75,146.0,278.0,393.25,491.75,560.5,599.5,610.0,592.0,566.25,532.75,509.25,495.75,450.3496932515337,373.0490797546012,,
