,1275,1325,1375,1425,1475,1525,1575
1964,-595.6521739130435,-400.0,0.0,925.0,1025.0,925.0,900.4901960784314
1965,-1527.1739130434783,-1375.0,-950.0,-300.0,-25.0,75.0,246.5686274509804
1966,-2228.2608695652175,-2250.0,-2025.0,-1375.0,-1150.0,-1100.0,-1026.4705882352941
1967,-1260.8695652173913,-500.0,250.0,950.0,1325.0,1775.0,1750.4901960784314
1968,-789.1304347826087,-550.0,-225.0,275.0,775.0,1075.0,1246.5686274509803
