,2575,2625,2675,2725,2775,2825,2875,2925,2975,3025,3075,3125,3175,3225,3275,3325,3375,3425,3475
2002,-3790.0,-3505.0,-3119.0,-2711.0,-2313.0,-2051.0,-1760.0,-1336.0,-1006.0,-440.0,260.0,402.0,500.0,538.0,575.0,617.0,657.0,699.0,724.0
2003,-3339.0,-3250.0,-3134.0,-3011.0,-2877.0,-2607.0,-2270.0,-2318.0,-2166.0,-1600.0,-404.0,-96.0,99.0,190.0,299.0,406.0,513.0,624.0,678.0
2004,-2330.0,-2192.0,-2154.0,-1968.0,-1658.0,-1347.0,-837.0,-500.0,-50.0,350.0,470.0,564.0,727.0,966.0,1181.0,1375.0,1600.0,1615.0,1640.0
2005,-4189.0,-3935.0,-3616.0,-3239.0,-2817.0,-2360.0,-1878.0,-1380.0,-880.0,-385.0,92.0,543.0,956.0,1321.0,1627.0,1865.0,2022.0,2091.0,2091.0
2006,-4292.0,-4086.0,-3657.0,-2983.0,-2601.0,-2149.0,-1817.0,-1472.0,-1288.0,-1224.0,-748.0,-525.0,-282.0,-97.0,-154.0,-613.0,-882.0,-1070.0,
2007,-3710.0,-3456.0,-3139.0,-2822.0,-2509.0,-2217.0,-1890.0,-1602.0,-1435.0,-1128.0,-844.0,-593.0,-338.0,-44.0,57.0,273.0,469.0,481.63157894736844,
2008,-2969.0,-2725.0,-2386.0,-2106.0,-1797.0,-1504.0,-1308.0,-1088.0,-1065.0,-843.0,-622.0,-362.0,-163.0,156.0,237.0,177.0,217.0,339.0,
2009,-1775.0,-2132.0,-2226.0,-1670.0,-1058.0,-655.0,-648.0,-652.0,-462.0,-405.0,-207.0,-179.0,-101.0,-40.0,36.0,90.0,126.0,120.0,
2010,,-2248.0,-2030.0,-1176.0,-958.0,-730.0,-547.0,-406.0,-293.0,22.0,182.0,199.0,524.0,749.0,965.0,644.0,422.0,412.0,
2011,-3717.0,-3579.0,-3170.0,-2394.0,-2014.0,-1820.0,-1619.0,-1451.0,-1202.0,-1027.0,-544.0,274.0,321.0,-125.0,-516.0,-588.0,-474.0,-478.0,
2012,-3271.4918032786886,-3151.0,-2870.0,-2278.0,-1656.0,-1454.0,-1474.0,-1459.0,-1179.0,-1081.0,-1226.0,-954.0,-686.0,-1068.0,-1181.0,-827.0,-765.0,-593.0,
2013,,-2385.0,-2385.0,-1809.0,-1221.0,-791.0,-673.0,-649.0,-583.0,-284.0,174.0,-146.0,744.0,546.0,610.0,499.0,740.0,563.3333333333333,
2014,,-1648.857142857143,-1521.0,-1493.0,-890.0,-692.0,-542.0,-613.0,-390.0,-295.0,193.0,144.0,1758.0,1688.0,1327.0,1444.0,1708.0,1476.3333333333333,
2015,,-3438.5714285714284,-3285.0,-2988.0,-2146.0,-1730.0,-1608.0,-1732.0,-1569.0,-1473.0,-1210.0,-1132.0,112.0,53.0,604.0,603.0,783.0,1315.5,
2016,,-3226.285714285714,-3042.0,-2340.0,-1512.0,-1113.0,-1160.0,-1151.0,-1079.0,-1049.0,-552.0,-728.0,146.0,225.0,-123.0,-122.0,197.0,152.83333333333331,
2017,,-2791.4285714285716,-2395.0,-2235.0,-1890.0,-1535.0,-1637.0,-1177.0,-1482.0,-1173.0,-1046.0,-1298.0,-546.0,-31.0,-436.0,-248.0,15.0,2.5,
2018,,-3651.4285714285716,-3455.0,-2685.0,-2580.0,-2110.0,-2101.0,-2024.0,-2229.0,-1762.0,-1509.0,-1933.0,-998.0,-795.0,-827.0,-680.0,-50.0,-8.333333333333329,
2019,,-2947.1428571428573,-2665.0,-1525.0,-1305.0,-960.0,-945.0,-1165.0,-1397.0,-727.0,-570.0,-982.0,-456.0,-7.0,0.0,-308.0,-286.0,-273.5,
