,75,125,175,225,275,325,375,425,475,525,575,625,675,725,775,825
2000,-1475.0,-1365.0,-1255.0,-1035.0,-815.0,-595.0,-376.0,-156.0,64.0,284.0,504.0,723.0,943.0,1163.0,1383.0,1603.0
2001,-2174.0,-2071.5,-1969.0,-1764.0,-1559.0,-1354.0,-1149.0,-945.0,-740.0,-535.0,-330.0,-125.0,80.0,284.0,489.0,694.0
2002,-1920.0,-1816.0,-1712.0,-1504.0,-1297.0,-1089.0,-881.0,-673.0,-465.0,-257.0,-49.0,159.0,366.0,574.0,782.0,990.0
2003,-2270.0,-2152.5,-2035.0,-1799.0,-1564.0,-1329.0,-1093.0,-858.0,-622.0,-387.0,-151.0,84.0,320.0,555.0,791.0,1026.0
2004,-2635.0,-2519.5,-2404.0,-2174.0,-1943.0,-1712.0,-1482.0,-1251.0,-1020.0,-790.0,-559.0,-328.0,-98.0,133.0,364.0,594.0
2005,-2324.0,-2210.5,-2097.0,-1870.0,-1642.0,-1415.0,-1188.0,-960.0,-733.0,-506.0,-279.0,-51.0,176.0,403.0,631.0,858.0
2006,-2333.0,-2190.0,-2047.0,-1761.0,-1474.0,-1188.0,-902.0,-616.0,-329.0,-43.0,243.0,530.0,816.0,1102.0,1389.0,1675.0
2007,-1996.0,-1789.0,-1582.0,-1375.0,-1168.0,-961.0,-754.0,-547.0,-340.0,-133.0,74.0,281.0,488.0,695.0,902.0,1109.0
2008,-1328.0,-1222.0,-1116.0,-903.0,-691.0,-478.0,-266.0,-53.0,160.0,372.0,585.0,797.0,1010.0,1222.0,1435.0,1648.0
2009,-1754.0,-1652.0,-1550.0,-1346.0,-1142.0,-938.0,-734.0,-530.0,-325.0,-121.0,83.0,287.0,491.0,695.0,899.0,1103.0
