,3375,3425,3475,3525,3575,3625,3675,3725,3775,3825,3875,3925,3975,4025,4075,4125,4175,4225,4275,4325,4375,4425,4475,4525,4575,4625,4675,4725,4775
1984,-1417.5,-1192.5,-975.0,-765.0,-570.0,-390.0,-172.5,82.5,355.0,645.0,967.5,1322.5,1447.5,1342.5,1117.5,772.5,545.0,435.0,360.0,320.0,300.0,300.0,295.0,285.0,277.0,271.0,265.0,259.0,253.0
1985,-2357.5,-2052.5,-1762.5,-1487.5,-1295.0,-1185.0,-1027.5,-822.5,-475.0,15.0,515.0,1025.0,1232.5,1137.5,960.0,700.0,522.5,427.5,352.5,297.5,292.5,337.5,367.5,382.5,369.0,327.0,285.0,243.0,201.0
1986,-2935.0,-2505.0,-2107.5,-1742.5,-1475.0,-1305.0,-1177.5,-1092.5,-960.0,-780.0,-497.5,-112.5,235.0,545.0,577.5,332.5,145.0,15.0,-47.5,-42.5,-35.0,-25.0,-15.0,-5.0,10.0,30.0,50.0,70.0,90.0
1987,-1087.5,-1062.5,-977.5,-832.5,-672.5,-497.5,-257.5,47.5,315.0,545.0,935.0,1485.0,1657.5,1452.5,1207.5,922.5,707.5,562.5,455.0,385.0,372.5,417.5,450.0,470.0,476.0,468.0,440.0,440.0,440.0
1988,-1167.5,-1002.5,-795.0,-545.0,-412.5,-397.5,-262.5,-7.5,240.0,480.0,715.0,945.0,1062.5,1067.5,972.5,777.5,597.5,432.5,322.5,267.5,267.5,322.5,362.5,387.5,395.0,385.0,350.0,350.0,350.0
1989,-2342.5,-2087.5,-1815.0,-1525.0,-1335.0,-1245.0,-1017.5,-652.5,-247.5,197.5,682.5,1207.5,1487.5,1522.5,1347.5,962.5,677.5,492.5,355.0,265.0,250.0,310.0,355.0,385.0,390.0,370.0,300.0,300.0,300.0
1990,-1660.0,-1360.0,-1090.0,-850.0,-672.5,-557.5,-400.0,-200.0,60.0,380.0,682.5,967.5,1050.0,930.0,725.0,435.0,247.5,162.5,127.5,142.5,147.5,142.5,147.5,162.5,177.0,191.0,205.0,219.0,233.0
1991,-2025.0,-1735.0,-1447.5,-1162.5,-965.0,-855.0,-702.5,-507.5,-260.0,40.0,455.0,985.0,1187.5,1062.5,845.0,535.0,337.5,252.5,195.0,165.0,177.5,232.5,265.0,275.0,278.0,274.0,270.0,266.0,262.0
1992,-1222.5,-1127.5,-977.5,-772.5,-620.0,-520.0,-377.5,-192.5,-17.5,147.5,425.0,815.0,1047.5,1122.5,1025.0,755.0,550.0,410.0,302.5,227.5,210.0,250.0,290.0,330.0,338.0,314.0,290.0,266.0,242.0
