,1375,1425,1475,1525,1575,1625,1675,1725,1775,1825,1875,1925,1975,2025,2075,2125,2175,2225,2275,2325,2375,2425,2475,2525,2575,2625,2675,2725,2775,2825
1981,-5470.0,-5410.0,-5245.0,-4975.0,-4682.5,-4367.5,-3912.5,-3317.5,-2852.5,-2517.5,-2140.0,-1720.0,-1275.0,-805.0,-482.5,-307.5,-87.5,177.5,450.0,730.0,960.0,1140.0,1435.0,1845.0,2142.5,2327.5,2440.0,2480.0,2500.0,2500.0
1982,-4467.5,-4402.5,-4087.5,-3522.5,-3065.0,-2715.0,-2567.5,-2622.5,-2612.5,-2537.5,-2270.0,-1810.0,-1365.0,-935.0,-582.5,-307.5,-135.0,-65.0,82.5,307.5,510.0,690.0,835.0,945.0,1250.0,1750.0,2000.0,2000.0,2000.0,2000.0
1983,-4975.0,-4925.0,-4800.0,-4600.0,-4217.5,-3652.5,-2972.5,-2177.5,-1675.0,-1465.0,-1207.5,-902.5,-545.0,-135.0,167.5,362.5,562.5,767.5,1037.5,1372.5,1652.5,1877.5,2030.0,2110.0,2237.5,2412.5,2500.0,2500.0,2500.0,2500.0
1984,-4875.0,-4625.0,-4142.5,-3427.5,-2925.0,-2635.0,-2322.5,-1987.5,-1622.5,-1227.5,-842.5,-467.5,-120.0,200.0,417.5,532.5,652.5,777.5,962.5,1207.5,1320.0,1300.0,1447.5,1762.5,1940.0,1980.0,2000.0,2000.0,2000.0,2000.0
1985,-6420.0,-6260.0,-5992.5,-5617.5,-5315.0,-5085.0,-4765.0,-4355.0,-3965.0,-3595.0,-3232.5,-2877.5,-2570.0,-2310.0,-2060.0,-1820.0,-1570.0,-1310.0,-1097.5,-932.5,-765.0,-595.0,-387.5,-142.5,110.0,370.0,625.0,875.0,1000.0,1000.0
