,1475,1482,1491,1493,1525,1575,1625,1675,1725,1775,1825,1875,1925,1975,2025,2075,2110,2125,2140,2156,2175,2181,2189
1962,-1290.0,,,,-870.0,-320.0,140.0,410.0,720.0,620.0,700.0,880.0,1140.0,1100.0,1340.0,1630.0,1800.0,,,,,,
1963,-3360.0,,,,-3350.0,-2940.0,-2560.0,-2000.0,-1890.0,-1760.0,-1080.0,-730.0,-390.0,-120.0,100.0,520.0,870.0,,,,,,
1964,-2000.0,,,,-1850.0,-1500.0,-1000.0,-520.0,-430.0,-570.0,-280.0,-100.0,160.0,410.0,710.0,1140.0,,,1170.0,,,,
1965,-2020.0,,,,-1520.0,-1000.0,-480.0,-130.0,240.0,190.0,520.0,670.0,920.0,1030.0,1460.0,1580.0,,,1870.0,,,,
1966,-3120.0,,,,-2780.0,-2400.0,-2070.0,-1920.0,-1540.0,-1420.0,-990.0,-620.0,-100.0,220.0,700.0,1010.0,,,1180.0,,,,
1967,-2100.0,,,,-1700.0,-1070.0,-590.0,-270.0,-330.0,-210.0,300.0,720.0,990.0,1460.0,1530.0,2210.0,,,2250.0,,,,
1968,-2460.0,,,,-1880.0,-1300.0,-970.0,-600.0,-360.0,-400.0,-110.0,-60.0,320.0,430.0,650.0,770.0,,,770.0,,,,
1969,-3200.0,,,,-3040.0,-2810.0,-2450.0,-2250.0,-2010.0,-1830.0,-1540.0,-910.0,-730.0,-600.0,-380.0,-69.0,,,-20.0,,,,
1970,-3530.0,,,,-2890.0,-2470.0,-2310.0,-1810.0,-1710.0,-1530.0,-1290.0,-840.0,-560.0,-240.0,170.0,410.0,,,510.0,,,,
1971,-2400.0,,,,-2250.0,-1950.0,-1410.0,-960.0,-570.0,-580.0,-220.0,110.0,400.0,650.0,820.0,810.0,,,1230.0,,,,
1972,-2890.0,,,,-2570.0,-2200.0,-1700.0,-1390.0,-1010.0,-930.0,-560.0,-420.0,-110.0,140.0,540.0,860.0,,,1200.0,,,,
1973,-2650.0,,,,-2300.0,-1630.0,-1050.0,-690.0,-510.0,-670.0,-240.0,-50.0,220.0,340.0,410.0,460.0,,,1030.0,,,,
1974,-2510.0,,,,-2110.0,-1510.0,-880.0,-370.0,-310.0,-40.0,250.0,320.0,630.0,930.0,1150.0,1490.0,,1640.0,,,1570.0,,
1975,-2620.0,,,,-2320.0,-1640.0,-1240.0,-850.0,-570.0,-600.0,-540.0,-240.0,-110.0,110.0,380.0,780.0,,750.0,,,670.0,,
1976,-3230.0,,,,-3000.0,-2550.0,-1740.0,-1400.0,-1020.0,-990.0,-870.0,-800.0,-690.0,230.0,420.0,540.0,,1050.0,,,1040.0,,
1977,-2640.0,,,,-2570.0,-1990.0,-1610.0,-1300.0,-1150.0,-1250.0,-890.0,-460.0,-240.0,-120.0,-110.0,-20.0,,290.0,,,300.0,,
1978,-3320.0,,,,-3230.0,-2570.0,-1960.0,-1610.0,-1340.0,-1060.0,-880.0,-170.0,210.0,300.0,630.0,730.0,,820.0,,,620.0,,
1979,-2540.0,,,,-2210.0,-1660.0,-1100.0,-870.0,-470.0,-440.0,-120.0,180.0,450.0,630.0,930.0,1000.0,,1030.0,,,1250.0,,
1980,-3120.0,,,,-3090.0,-2350.0,-1980.0,-2060.0,-2190.0,-2210.0,-1230.0,-1250.0,-1110.0,-630.0,-120.0,170.0,,570.0,,,480.0,,
1981,-2630.0,,,,-2520.0,-1960.0,-1190.0,-850.0,-700.0,-600.0,-70.0,0.0,-60.0,70.0,110.0,400.0,,510.0,,,550.0,,
1982,-2480.0,,,,-2370.0,-1910.0,-1530.0,-1100.0,-710.0,-500.0,-270.0,-280.0,10.0,90.0,400.0,480.0,,470.0,,,500.0,,
1983,-2230.0,,,,-1890.0,-1420.0,-1050.0,-810.0,-440.0,-300.0,39.0,330.0,460.0,760.0,1080.0,1330.0,,1490.0,,,1480.0,,
1984,-3500.0,,,,-2720.0,-2030.0,-1550.0,-1190.0,-1010.0,-900.0,-640.0,-410.0,-210.0,80.0,320.0,530.0,,710.0,,,860.0,,
1985,-3070.0,,,,-2540.0,-2200.0,-1840.0,-1460.0,-1100.0,-780.0,-470.0,-30.0,280.0,430.0,570.0,750.0,,840.0,,,1250.0,,
1986,-2700.0,,,,-2520.0,-2120.0,-1790.0,-1550.0,-1340.0,-1130.0,-780.0,-410.0,-120.0,220.0,450.0,720.0,,1020.0,,,1300.0,,
1987,-1390.0,,,,-1380.0,-1040.0,-550.0,-89.0,100.0,280.0,500.0,630.0,760.0,840.0,930.0,1140.0,,1500.0,,,1900.0,,
1988,-3450.0,,,,-3170.0,-2870.0,-2600.0,-2450.0,-2240.0,-1960.0,-1480.0,-1060.0,-540.0,-280.0,140.0,660.0,,1070.0,,,1300.0,,
1989,,-2160.0,,,-1830.0,-1360.0,-750.0,150.0,190.0,170.0,470.0,550.0,990.0,1640.0,2200.0,2200.0,,1860.0,,,,1780.0,
1990,,-3020.0,,,-2440.0,-1270.0,-190.0,150.0,70.0,80.0,420.0,720.0,1020.0,1440.0,1860.0,1840.0,,1770.0,,,,1850.0,
1991,,-2300.0,,,-2230.0,-1950.0,-1560.0,-1340.0,-1290.0,-790.0,-490.0,-250.0,-100.0,99.0,290.0,340.0,,320.0,,,,320.0,
1992,,-2180.0,,,-1760.0,-1240.0,-930.0,-620.0,-480.0,-560.0,-300.0,280.0,620.0,920.0,960.0,920.0,,1000.0,,,,1180.0,
1993,,-2420.0,,,-2320.0,-1150.0,-460.0,30.0,160.0,-30.0,170.0,440.0,770.0,800.0,600.0,950.0,,1060.0,,,,1090.0,
