,710,730,750,770,790,810,830,850,870,890,910,930,950,970,990,1010
2013,-1181.0,-1517.0,-882.0,-339.0,-317.0,-295.0,-273.0,-251.0,-229.0,-207.0,-117.0,-344.0,-344.0,-344.0,-344.0,-344.0
2014,-1559.0,-1482.0,-987.0,-520.0,-445.0,-371.0,-296.0,-221.0,-147.0,-72.0,-111.0,29.0,29.0,29.0,29.0,29.0
2015,-473.0,-352.0,21.0,343.0,315.0,288.0,260.0,233.0,205.0,177.0,287.0,333.0,333.0,333.0,333.0,333.0
2016,-2687.0,-2602.0,-1905.0,-1262.0,-1301.0,-1341.0,-1381.0,-1421.0,-1460.0,-1500.0,-1821.0,-1424.0,-1424.0,-1424.0,-1424.0,-1424.0
2017,-685.0,-650.0,-336.0,-102.0,-100.0,-98.0,-96.0,-94.0,-92.0,-90.0,101.0,187.0,220.0,220.0,220.0,220.0
2018,-631.0,-752.0,-479.0,-207.0,-252.0,-298.0,-343.0,-389.0,-434.0,-480.0,-322.0,-130.0,-179.0,-179.0,-179.0,-179.0
2019,-2621.0,-2680.0,-2195.0,-1745.0,-1781.0,-1817.0,-1853.0,-1888.0,-1924.0,-1960.0,-1785.0,-1454.0,-1184.0,-1184.0,-1184.0,-1184.0
