,3150,3170,3190,3210,3230,3250,3270,3290,3310,3330,3350,3370,3390,3410,3430,3450,3470,3490,3510,3530,3550,3570,3590,3610,3630,3650,3670,3690,3710,3730,3780,3860,3940,4020,4100,4180,4260,4340,4411
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,-2520.0,-2320.0,-2110.0,-1770.0,-1520.0,-1440.0,-1330.0,-1640.0,-1800.0,-1720.0,-1610.0,-1540.0,-1500.0,-1440.0,-1300.0,-1280.0,-1320.0,-1370.0,-1450.0,-1460.0,-1160.0,-950.0,-930.0,-890.0,-880.0,-840.0,-690.0,-310.0,-230.0,-280.0,,,,,,,,,
1969,-2230.0,-2290.0,-2040.0,-1720.0,-1500.0,-1520.0,-1230.0,-1480.0,-1590.0,-1490.0,-1380.0,-1270.0,-1240.0,-1130.0,-950.0,-820.0,-800.0,-750.0,-800.0,-680.0,-550.0,-420.0,-400.0,-370.0,-380.0,-360.0,-220.0,170.0,260.0,220.0,,,,,,,,,
1970,-2030.0,-1820.0,-1650.0,-1490.0,-1340.0,-1220.0,-1020.0,-1080.0,-1090.0,-980.0,-910.0,-810.0,-810.0,-660.0,-490.0,-310.0,-300.0,-250.0,-290.0,-260.0,-210.0,-100.0,-60.0,-30.0,-30.0,-10.0,50.0,300.0,330.0,350.0,,,,,,,,,
1971,-2160.0,-1990.0,-1730.0,-1380.0,-1080.0,-1010.0,-940.0,-1300.0,-1450.0,-1440.0,-1330.0,-1240.0,-1200.0,-1090.0,-880.0,-800.0,-840.0,-850.0,-920.0,-930.0,-820.0,-590.0,-390.0,-340.0,-330.0,-240.0,-80.0,330.0,250.0,230.0,,,,,,,,,
1972,-1050.0,-990.0,-750.0,-570.0,-460.0,-320.0,-200.0,-420.0,-510.0,-460.0,-400.0,-310.0,-300.0,-150.0,80.0,170.0,130.0,100.0,80.0,60.0,150.0,310.0,370.0,400.0,390.0,430.0,430.0,440.0,460.0,430.0,,,,,,,,,
1973,-2340.0,-2050.0,-1780.0,-1740.0,-1460.0,-1450.0,-1410.0,-1570.0,-1660.0,-1610.0,-1450.0,-1200.0,-1120.0,-1060.0,-990.0,-850.0,-730.0,-770.0,-830.0,-930.0,-710.0,-580.0,-630.0,-480.0,-480.0,-440.0,-300.0,100.0,40.0,-50.0,,,,,,,,,
1974,-2790.0,-2600.0,-2500.0,-2270.0,-2000.0,-1820.0,-1720.0,-1890.0,-1950.0,-1910.0,-1770.0,-1580.0,-1550.0,-1480.0,-1460.0,-1320.0,-1150.0,-1140.0,-1200.0,-1370.0,-1250.0,-1070.0,-950.0,-840.0,-840.0,-770.0,-550.0,-290.0,-370.0,-440.0,,,,,,,,,
1975,-1980.0,-1650.0,-1510.0,-1300.0,-1110.0,-1020.0,-830.0,-1070.0,-1170.0,-1110.0,-940.0,-820.0,-780.0,-750.0,-660.0,-590.0,-520.0,-570.0,-670.0,-720.0,-660.0,-500.0,-380.0,-230.0,-310.0,-360.0,-220.0,60.0,0.0,-30.0,,,,,,,,,
1976,-1730.0,-1630.0,-1470.0,-1240.0,-930.0,-880.0,-680.0,-920.0,-980.0,-900.0,-830.0,-600.0,-580.0,-500.0,-400.0,-280.0,-190.0,-220.0,-320.0,-370.0,-300.0,-180.0,-90.0,0.0,-80.0,-100.0,-70.0,100.0,60.0,40.0,,,,,,,,,
1977,-2840.0,-2590.0,-2390.0,-2080.0,-1800.0,-1820.0,-1680.0,-1990.0,-2070.0,-1970.0,-1900.0,-1680.0,-1720.0,-1560.0,-1420.0,-1230.0,-1100.0,-1220.0,-1290.0,-1390.0,-1270.0,-990.0,-820.0,-640.0,-700.0,-730.0,-440.0,-160.0,-220.0,-230.0,,,,,,,,,
1978,-2820.0,-2610.0,-2400.0,-2110.0,-1840.0,-1650.0,-1620.0,-1830.0,-1990.0,-1910.0,-1690.0,-1570.0,-1540.0,-1560.0,-1560.0,-1480.0,-1530.0,-1640.0,-1790.0,-1940.0,-1830.0,-1570.0,-1360.0,-1140.0,-1150.0,-1140.0,-910.0,-510.0,-650.0,-740.0,,,,,,,,,
1979,-2070.0,-1900.0,-1700.0,-1510.0,-1440.0,-1210.0,-1140.0,-1290.0,-1410.0,-1410.0,-1180.0,-1010.0,-930.0,-1050.0,-1090.0,-1040.0,-950.0,-980.0,-1060.0,-1150.0,-1040.0,-800.0,-550.0,-390.0,-420.0,-410.0,-320.0,-60.0,-150.0,-190.0,,,,,,,,,
1980,-2840.0,-2690.0,-2330.0,-2040.0,-1830.0,-1660.0,-1380.0,-1600.0,-1700.0,-1600.0,-1430.0,-1230.0,-1180.0,-1050.0,-860.0,-880.0,-1040.0,-1210.0,-1310.0,-1400.0,-1370.0,-1040.0,-1000.0,-710.0,-730.0,-660.0,-400.0,-100.0,0.0,-80.0,,,,,,,,,
1981,-1930.0,-1820.0,-1670.0,-1500.0,-1350.0,-1060.0,-940.0,-1020.0,-1070.0,-980.0,-830.0,-650.0,-740.0,-500.0,-340.0,-190.0,-60.0,-110.0,-190.0,-210.0,-100.0,-10.0,90.0,170.0,160.0,190.0,190.0,260.0,310.0,280.0,,,,,,,,,
1982,-2560.0,-2410.0,-2140.0,-1970.0,-1820.0,-1500.0,-1360.0,-1510.0,-1610.0,-1460.0,-1310.0,-1030.0,-1050.0,-970.0,-920.0,-830.0,-670.0,-740.0,-820.0,-840.0,-630.0,-450.0,-340.0,-300.0,-300.0,-260.0,-170.0,-40.0,-70.0,-110.0,,,,,,,,,
1983,-2420.0,-2340.0,-2200.0,-1980.0,-1780.0,-1510.0,-1400.0,-1550.0,-1660.0,-1640.0,-1460.0,-1290.0,-1280.0,-1240.0,-1170.0,-1050.0,-930.0,-1020.0,-1150.0,-1260.0,-1120.0,-910.0,-830.0,-680.0,-670.0,-580.0,-410.0,-230.0,-200.0,-210.0,,,,,,,,,
