,880,925,975,1025,1075,1125,1177
1963,-1700.0,-1175.0,-825.0,-350.0,675.0,1650.0,2000.0
1964,-1400.0,-825.0,-275.0,225.0,950.0,1525.0,1900.0
1965,-475.0,-250.0,50.0,450.0,925.0,1400.0,1525.0
1966,-2475.0,-2150.0,-1750.0,-1325.0,-925.0,-650.0,-425.0
1967,-2250.0,-1800.0,-1375.0,-1050.0,-675.0,-275.0,25.0
1968,-675.0,-475.0,-200.0,175.0,550.0,900.0,1175.0
