,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150
2006,-3042.0,-2525.0,-2209.0,-1665.0,-1005.0,-335.0,171.0,468.0,643.0,396.0,-82.0,15.0,-48.0
2007,-2581.0,-1915.0,-1397.0,-868.0,-263.0,157.0,441.0,651.0,676.0,502.0,110.0,55.0,33.0
2008,-2783.0,-2158.0,-1819.0,-1381.0,-765.0,-131.0,317.0,633.0,740.0,570.0,53.0,-4.0,-26.0
2009,-2704.0,-2165.0,-1706.0,-1316.0,-628.0,70.0,546.0,950.0,1056.0,754.0,-49.0,-170.0,-180.0
2010,-2970.0,-2311.0,-1966.0,-1453.0,-787.0,-119.0,321.0,607.0,756.0,441.0,-125.0,-45.0,-106.0
2011,-4525.0,-3095.0,-2226.0,-1809.0,-1028.0,-162.0,428.0,786.0,979.0,606.0,-72.0,-42.0,-191.0
2012,-3336.0,-2699.0,-2210.0,-2156.0,-1509.0,-608.0,219.0,818.0,1251.0,-115.0,-1897.0,-1111.0,-1001.0
2013,-2615.0,-1626.0,-1010.0,-672.0,-202.0,330.0,725.0,983.0,1102.0,1128.0,939.0,238.0,-179.0
2014,-1789.0,-1566.0,-1470.0,-757.0,-40.0,435.0,951.0,1221.0,1219.0,1066.0,800.0,672.0,664.0
2015,-3201.0,-2736.0,-2055.0,-1387.0,-555.0,-333.0,200.0,343.0,1083.0,830.0,868.0,611.0,512.0
2016,-2671.0,-2407.0,-2032.0,-1749.0,-1174.0,-370.0,170.0,387.0,567.0,597.0,644.0,655.0,642.0
2017,-3126.0,-2892.0,-2851.0,-2328.0,-1456.0,-746.0,-254.0,131.0,437.0,545.0,686.0,778.0,603.0
2018,-3709.0,-3105.0,-2474.0,-2003.0,-1013.0,-206.0,411.0,723.0,1067.0,1175.0,1475.0,1679.0,1316.0
2019,-3035.0,-2616.0,-2428.0,-1949.0,-1122.0,-732.0,-278.0,-15.0,300.0,406.0,639.0,684.0,452.0
