1975,,,,,,,,,,-4310.0,,,,,,,,,,,,-3858.0,,,,,,,,,,-2560.0,,,,,,-2478.0,,,,,-2208.0,,,,,,,,,-1791.0,-1682.0,-1209.0,-630.0,-224.0,-38.0,241.0,484.0,657.0,694.0,726.0,705.0,692.0,661.0,,,585.0,,,,,,,,,,,,
1976,,,,,,,,,,,,-5407.0,,,,,,,,,,-4914.0,,,,,,,,,,-3424.0,,,,,,-3228.0,,,,,-2886.0,,,,,,,,,-2355.0,-2187.0,-1583.0,-1032.0,-613.0,-282.0,186.0,550.0,764.0,823.0,854.0,828.0,801.0,749.0,,,,658.0,,,,,,,,,,,
1977,,,,,,,,,,,,,,-1698.0,,,,,,,,-1317.0,,,,,,,,,,-118.0,,,,,,47.0,,,,,245.0,,,,,,,,,513.0,590.0,913.0,1290.0,1594.0,1765.0,1979.0,2188.0,2290.0,2214.0,2110.0,2013.0,1911.0,1754.0,,,,1529.0,,,,,,,,,,,
1978,,,,,,,,,,,,,,,-2862.0,,,,,,,-2365.0,,,,,,,,,,-1003.0,,,,,,-658.0,,,,,-328.0,,,,,,,,,41.0,109.0,445.0,831.0,1118.0,1269.0,1496.0,1731.0,1869.0,1855.0,1805.0,1731.0,1647.0,1522.0,,,,1324.0,,,,,,,,,,,
1979,,,,,,,,,,,,,,,,-4312.0,,,,,,-4057.0,,,,,,,,,,-2936.0,,,,,,-2592.0,,,,,-2435.0,,,,,,,,,-2049.0,-2049.0,-1607.0,-1138.0,-803.0,-503.0,-11.0,340.0,538.0,602.0,659.0,665.0,658.0,632.0,,,,558.0,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,-3137.0,,,,,-2692.0,,,,,,,,,,-1500.0,,,,,,-1079.0,,,,,-882.0,,,,,,,,,-472.0,-348.0,-59.0,133.0,204.0,392.0,926.0,1304.0,1470.0,1458.0,1429.0,1339.0,1250.0,1130.0,,,,,946.0,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,-3479.0,,,,-3089.0,,,,,,,,,,-2163.0,,,,,,-1737.0,,,,,-1603.0,,,,,,,,,-1243.0,-1212.0,-826.0,-270.0,41.0,183.0,450.0,732.0,926.0,974.0,1017.0,986.0,946.0,894.0,,,,,776.0,,,,,,,,,,
1982,-5988.0,,,,,,,,,,,,,,,,,,,,,-5359.0,,,,,,,,,,-4274.0,,,,,,-3788.0,,,,,-3690.0,,,,,,,,,-3160.0,-3144.0,-2587.0,-1801.0,-1127.0,-739.0,-189.0,220.0,493.0,573.0,660.0,659.0,648.0,622.0,,,,,530.0,,,,,,,,,,
1983,,,,,,,,,-2803.0,,,,,,,,,,,,,-2494.0,,,,,,,,,,-1891.0,,,,,,-1588.0,,,,,-1540.0,,,,,,,,,-1270.0,-1331.0,-1102.0,-715.0,-405.0,-297.0,-29.0,155.0,282.0,319.0,371.0,326.0,299.0,266.0,,,,,,,,189.0,,,,,,,
1984,,,,,,,-2802.0,,,,,,,,,,,,,,,-2384.0,,,,,,,,,,-1782.0,,,,,,-1441.0,,,,,-1330.0,,,,,,,,,-1015.0,-1014.0,-711.0,-304.0,-12.0,129.0,338.0,499.0,593.0,613.0,622.0,577.0,541.0,491.0,,,,,,,,410.0,,,,,,,
1985,,,,,,,,,,,,,,,-3784.0,,,,,,,-3408.0,,,,,,,,,,-2748.0,,,,,,-2421.0,,,,,-2335.0,,,,,,,,,-1995.0,-1966.0,-1613.0,-1298.0,-1050.0,-835.0,-299.0,18.0,180.0,243.0,316.0,278.0,268.0,243.0,,,,,,,,180.0,,,,,,,
1986,,,,,,,,,,,,,-4009.0,,,,,,,,,-3609.0,,,,,,,,,,-2847.0,,,,,,-2511.0,,,,,-2410.0,,,,,,,,,-2074.0,-2180.0,-1766.0,-1175.0,-696.0,-547.0,-226.0,17.0,201.0,270.0,354.0,316.0,322.0,307.0,,,,,,,,247.0,,,,,,,
1987,,,,,,,,,,,-4739.0,,,,,,,,,,,-4421.0,,,,,,,,,,-3581.0,,,,,,-3243.0,,,,,-3106.0,,,,,,,,,-2750.0,-2834.0,-2422.0,-1987.0,-1645.0,-1449.0,-899.0,-485.0,-214.0,-90.0,25.0,-13.0,2.0,-10.0,,,,,,,,,-44.0,,,,,,
1988,,,,,,,,,,,,,,,,,-3516.0,,,,,-3346.0,,,,,,,,,,-2719.0,,,,,,-2404.0,,,,,-2244.0,,,,,,,,,-1916.0,-1884.0,-1482.0,-1114.0,-837.0,-638.0,-158.0,122.0,266.0,319.0,369.0,298.0,280.0,227.0,,,,,,,,,,,159.0,,,,
1989,,,,,,,,,,,,,,,,-4269.0,,,,,,-3968.0,,,,,,,,,,-3155.0,,,,,,-2702.0,,,,,-2437.0,,,,,,,,,-2058.0,-1995.0,-1518.0,-990.0,-530.0,-367.0,-134.0,168.0,348.0,413.0,468.0,429.0,432.0,396.0,,,,,,,,,,,,,329.0,,
1990,,,,,,,,,,,,,,,,,,,-5247.0,,,-5035.0,,,,,,,,,,-4284.0,,,,,,-3893.0,,,,,-3679.0,,,,,,,,,-3364.0,-3323.0,-2806.0,-2350.0,-1979.0,-1808.0,-1322.0,-926.0,-620.0,-465.0,-314.0,-311.0,-250.0,-215.0,,,,,,,,,,,,,,-211.0,
1991,,,,,,,,,,,,,,,,,,,,-4298.0,,-4177.0,,,,,,,,,,-3567.0,,,,,,-3203.0,,,,,-3026.0,,,,,,,,,-2794.0,-2883.0,-2310.0,-1698.0,-1166.0,-1303.0,-1438.0,-613.0,-171.0,-40.0,97.0,51.0,96.0,78.0,,,,,,,,,,,,,,,26.0
1992,,,,,,,,,,,,,,,,,,,,-5606.0,,-4961.0,,,,,,,,,,-4038.0,,,,,,-3465.0,,,,,-3007.0,,,,,,,,,-2564.0,-2402.0,-1616.0,-971.0,-464.0,-313.0,-89.0,464.0,779.0,810.0,828.0,731.0,714.0,648.0,,,,,,,,,,,,,,,536.0
1993,,,,,,,,,,,,,,,,,,,,,-3220.0,-2805.0,,,,,,,,,,-1994.0,,,,,,-1547.0,,,,,-1126.0,,,,,,,,,-776.0,-687.0,-89.0,413.0,711.0,838.0,1066.0,1278.0,1433.0,1410.0,1382.0,1292.0,1250.0,1155.0,,,,,,,,,,,,,,1013.0,
1994,,,,,,,,,,,,,,,,,,,,,,,-4655.0,,,,,,,,,-3896.0,,,,,,-3578.0,,,,,-3178.0,,,,,,,,,-2898.0,-2997.0,-2367.0,-1701.0,-1110.0,-901.0,-426.0,-90.0,161.0,228.0,324.0,304.0,353.0,372.0,,,,,,,,,,,,327.0,,,
1995,,,,,,,,,,,,,,,,,,,,,,,,,-1786.0,,,,,,,-1409.0,,,,,,-1235.0,,,,,-1019.0,,,,,,,,,-876.0,-898.0,-484.0,-107.0,113.0,215.0,395.0,564.0,708.0,705.0,703.0,627.0,608.0,559.0,,,,,,,,,,476.0,,,,,
1996,,,,,,,,,,,,,,,,,,,,,,,,,,-3422.0,,,,,,-2897.0,,,,,,-2666.0,,,,,-2312.0,,,,,,,,,-2071.0,-2092.0,-1635.0,-1128.0,-652.0,-405.0,-16.0,244.0,427.0,487.0,545.0,535.0,551.0,548.0,,,,,,,,512.0,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2788.0,-3167.0,,,,,,-2890.0,,,,,-2503.0,,,,,,,,,-2232.0,-2234.0,-1654.0,-979.0,-393.0,-112.0,171.0,425.0,631.0,683.0,722.0,680.0,685.0,649.0,,,,,,585.0,,,,,,,,,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4006.0,,,-3784.0,,,,,-3384.0,,,,,,,,,-3167.0,-3233.0,-2697.0,-2160.0,-1693.0,-1633.0,-1304.0,-671.0,-232.0,-137.0,-23.0,-28.0,34.0,73.0,,,73.0,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2903.0,,-2878.0,,,,,-2398.0,,,,,,,,,-2104.0,-2042.0,-1440.0,-775.0,-238.0,-101.0,74.0,406.0,638.0,668.0,706.0,667.0,679.0,655.0,,,599.0,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4126.0,,,-3502.0,,,,,,,,,-3014.0,-2689.0,-1934.0,-1451.0,-1114.0,-738.0,-33.0,453.0,735.0,896.0,1014.0,1080.0,1151.0,1196.0,,,1179.0,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2650.0,,,,-2070.0,,,,,,,,,-1680.0,-1361.0,-638.0,56.0,433.0,650.0,938.0,1184.0,1394.0,1502.0,1552.0,1570.0,1593.0,1582.0,1528.0,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2834.0,,-2165.0,,,,,,,,,-1850.0,-1716.0,-1098.0,-460.0,38.0,300.0,629.0,914.0,1150.0,1286.0,1358.0,1384.0,1420.0,1422.0,1388.0,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5357.0,-4407.0,,,,,,,,,-4137.0,-3919.0,-3025.0,-2255.0,-1653.0,-1555.0,-1211.0,-409.0,98.0,356.0,590.0,700.0,828.0,921.0,,949.0,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2822.0,,,,,,,,-2793.0,-2541.0,-1929.0,-1718.0,-1616.0,-1392.0,-601.0,-68.0,207.0,389.0,538.0,632.0,720.0,775.0,,,778.0,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3806.0,,,,,,-3829.0,-3539.0,-2675.0,-2035.0,-1472.0,-1141.0,-534.0,138.0,513.0,714.0,876.0,951.0,1040.0,1117.0,,,1145.0,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3456.0,,,,,,,-3528.0,-3423.0,-2743.0,-2033.0,-1440.0,-1158.0,-643.0,-201.0,133.0,343.0,529.0,630.0,738.0,842.0,,,880.0,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3057.0,,,,,-3099.0,-2745.0,-1807.0,-908.0,-244.0,104.0,538.0,951.0,1313.0,1535.0,1634.0,1675.0,1712.0,1722.0,,,,1686.0,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3353.0,,,,-3732.0,-3135.0,-2080.0,-1868.0,-1792.0,-1704.0,-994.0,146.0,644.0,868.0,1049.0,1157.0,1246.0,1308.0,,,,,1293.0,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1369.0,,,,-1710.0,-1671.0,-1214.0,-787.0,-469.0,-274.0,221.0,422.0,549.0,586.0,643.0,583.0,582.0,546.0,,,,,,,447.0,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2139.0,,,-2526.0,-2449.0,-1947.0,-1605.0,-1356.0,-1245.0,-616.0,-218.0,2.0,83.0,198.0,169.0,200.0,184.0,,,,,,,118.0,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2527.0,,-2750.0,-2695.0,-2230.0,-1758.0,-1351.0,-1045.0,-375.0,-182.0,-24.0,70.0,172.0,168.0,212.0,230.0,,,,,,,192.0,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3663.0,-3978.0,-3734.0,-2913.0,-2527.0,-2275.0,-2271.0,-1508.0,-630.0,-152.0,38.0,239.0,250.0,337.0,358.0,,,273.0,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-948.0,-1050.0,-944.0,-548.0,-180.0,83.0,178.0,440.0,610.0,730.0,742.0,769.0,696.0,683.0,625.0,,,521.0,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1975.0,-2107.0,-1910.0,-1261.0,-723.0,-330.0,-130.0,318.0,624.0,830.0,896.0,951.0,900.0,890.0,835.0,,,728.0,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3878.0,,,,,,,,,-4092.0,-3895.0,-3100.0,-2006.0,-1056.0,-546.0,98.0,23.0,175.0,293.0,404.0,406.0,442.0,446.0,,,,,,,,,,,401.0,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1340.0,,,,,,,,,-1454.0,-1264.0,-864.0,-684.0,-580.0,-538.0,-172.0,24.0,160.0,206.0,273.0,241.0,256.0,241.0,,,,,,,,,,,190.0,,,,
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3320.0,,,,,,,,,-3632.0,-3523.0,-3001.0,-2630.0,-2328.0,-2311.0,-1864.0,-1424.0,-1037.0,-840.0,-577.0,-543.0,-418.0,-335.0,,,,,,,,,,,-353.0,,,,
