,50,125,175,225,275,325,375,425,475,480,525
1991,-1800.0,-1340.0,-780.0,-600.0,-630.0,720.0,1090.0,1170.0,,,1050.0
1992,-2560.0,-480.0,-1070.0,-760.0,-510.0,-350.0,240.0,800.0,,,700.0
1993,-2030.0,-1950.0,-1140.0,-900.0,-1310.0,-880.0,-290.0,320.0,,,510.0
1994,-1680.0,-1040.0,-560.0,-270.0,360.0,210.0,790.0,980.0,,,810.0
1995,-2300.0,-1570.0,-520.0,-930.0,-1040.0,-420.0,-270.0,760.0,,,510.0
1998,-2190.0,-1000.0,-1280.0,-430.0,-1060.0,-1060.0,-670.0,555.0,,,515.0
1999,-2600.0,-810.0,-1050.0,-870.0,-960.0,-540.0,120.0,835.0,,,740.0
2000,-2430.0,-680.0,-1640.0,-150.0,-520.0,-480.0,-120.0,-45.0,,,-15.0
2001,-2990.0,-2060.0,-1640.0,-910.0,-1250.0,-1380.0,-760.0,-400.0,-340.0,,
2002,-2200.0,-1120.0,-1420.0,-530.0,-880.0,-880.0,-270.0,330.0,10.0,,
2003,-1920.0,-1420.0,-1110.0,-950.0,-1020.0,-790.0,-40.0,620.0,40.0,,
2004,-1700.0,-240.0,-1080.0,-440.0,-1100.0,-870.0,-390.0,90.0,-90.0,,
2005,-640.0,-900.0,-1630.0,540.0,350.0,-500.0,90.0,1000.0,840.0,,
2006,-702.0,-1332.0,-648.0,-99.0,-252.0,105.0,540.0,1050.0,,734.0,
2007,-2142.0,-837.0,-414.0,-423.0,-612.0,-68.0,420.0,960.0,,1153.0,
2008,-1818.0,-990.0,-819.0,99.0,-315.0,75.0,870.0,903.0,,1198.0,
2009,-1683.0,-1386.0,-1791.0,-1386.0,-1548.0,-690.0,-278.0,252.0,,-221.0,
2010,-1800.0,-1107.0,-1179.0,-783.0,-657.0,-22.0,818.0,1285.0,,1205.0,
2011,-1700.0,-1390.0,-1500.0,-1140.0,-1120.0,110.0,540.0,710.0,1050.0,,
2012,-2565.0,-1692.0,-1728.0,-900.0,-1089.0,-135.0,210.0,945.0,1020.0,,
2013,-2572.0,-2061.0,-6873.0,1184.0,-3267.0,2117.0,3099.0,6984.0,6361.0,,
2014,-2530.0,-1470.0,-1200.0,-900.0,-330.0,40.0,40.0,730.0,390.0,,
2015,-2241.0,-2187.0,-1332.0,-1089.0,-743.0,-48.0,288.0,648.0,489.0,,
2016,-3240.0,-2772.0,-2484.0,-2007.0,-1290.0,-504.0,-504.0,-228.0,480.0,,
