,2350,2450,2550,2650,2750,2850,2950,3050,3150
1991,-3590,-3250,-3150,-2350,-1380,-510,120,290,20
1992,-4460,-3840,-3150,-2270,-1880,-1170,-380,-130,-480
1993,-3750,-2820,-2080,-1630,-960,-70,520,790,220
1994,-5000,-4080,-3250,-2360,-1970,-1210,-100,210,200
1995,-2750,-2040,-1510,-890,-570,10,610,610,170
