,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650
1988,-5440.0,-2340.0,-2040.0,-1370.0,-870.0,-520.0,-180.0,280.0,810.0,1450.0,1300.0,1470.0,1260.0
1989,-3140.0,-2760.0,-2500.0,-2260.0,-1410.0,-800.0,-100.0,410.0,810.0,1290.0,1160.0,1200.0,1100.0
