,538,650,750,850,950,1050,1150,1250,1350,1450,1550,1618
1977,-9425.0,-8650.0,-7875.0,-7275.0,-6675.0,-5850.0,-4900.0,-3575.0,-2450.0,-1400.0,-675.0,50.0
1978,-9900.0,-9025.0,-8125.0,-7400.0,-6675.0,-5775.0,-4725.0,-3650.0,-2375.0,-1225.0,50.0,1175.0
1979,-8200.0,-7500.0,-6675.0,-6100.0,-5250.0,-4350.0,-3475.0,-2450.0,-1500.0,-375.0,725.0,1625.0
1980,-9625.0,-8900.0,-8150.0,-7550.0,-6775.0,-5800.0,-4600.0,-3000.0,-1950.0,-1000.0,25.0,975.0
1981,-10025.0,-9175.0,-8325.0,-7700.0,-6900.0,-5900.0,-4650.0,-3100.0,-1625.0,250.0,2350.0,3425.0
