,5137,5140,5145,5147,5162,5187,5212,5237,5262,5287,5312,5317,5337,5342
1996,-2091.0,,,,-2178.0,-2173.0,-1779.0,-1353.0,-1932.0,,,-1952.0,,
1997,,-784.0,,,-756.0,-1050.0,-822.0,-509.0,-554.0,,,-424.0,,
1998,,,-3038.0,,-3234.0,-4377.0,-3912.0,-3834.0,-3263.0,,,-3079.0,,
1999,,,,-2880.0,-2537.0,-2394.0,-2067.0,-1744.0,-2124.0,-1480.0,-1260.0,,,-1380.0
2000,,,,-1196.0,-1112.0,-915.0,-849.0,-636.0,-377.0,-399.0,-391.0,,,-529.0
2006,,,,,,,-1254.0,-1805.0,-2215.0,-737.0,-624.0,,-557.0,
2007,,,,,,,-312.0,-2338.0,-3198.0,,-1124.0,,-1185.0,
2008,,,,,,,,-2868.0,,,-808.0,,-971.0,
