,2550,2650,2750,2850,2950,3050,3150
1991,-3120.0,-2420.0,-1790.0,-1220.0,-510.0,-390.0,-250.0
1992,-3490.0,-2270.0,-1600.0,-940.0,-580.0,-250.0,-750.0
1993,-2240.0,-1420.0,-620.0,-330.0,0.0,140.0,120.0
1994,-2580.0,-2490.0,-1790.0,-1090.0,-690.0,0.0,-250.0
1995,-1710.0,-820.0,-370.0,30.0,240.0,240.0,120.0
1996,-2590.0,-1610.0,-630.0,-450.0,-80.0,310.0,375.0
1997,-2170.0,-1130.0,-580.0,-290.0,0.0,210.0,250.0
