,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2875
2018,-4300.0,-3600.0,-3000.0,-1600.0,0.0,400.0,600.0,1200.0,1200.0,1400.0,1500.0,1600.0
2019,-5300.0,-4800.0,-4200.0,-2800.0,-2100.0,-1100.0,100.0,300.0,400.0,600.0,900.0,1000.0
2020,-4200.0,-3700.0,-2700.0,-1400.0,-600.0,100.0,400.0,900.0,1300.0,1300.0,1400.0,1400.0
