,938,964,975,1025,1075,1125,1175,1225,1280,1284,1287
1986,,-2155.0,,-1885.0,-1520.0,-885.0,-290.0,55.0,,-4.0,
1987,,-950.0,,-635.0,-200.0,180.0,1520.0,2360.0,,1800.0,
1988,,-4475.0,,-4175.0,-3775.0,-3150.0,-2475.0,-1825.0,,-1550.0,
1989,,-725.0,,-500.0,-175.0,425.0,1625.0,1950.0,,2025.0,
1990,,-1050.0,,-900.0,-650.0,-125.0,975.0,1500.0,,1705.0,
1991,,-825.0,,-550.0,-225.0,225.0,1125.0,1175.0,,925.0,
1992,,-775.0,,-775.0,-225.0,450.0,2200.0,3000.0,,2325.0,
1993,,475.0,,125.0,550.0,1225.0,1850.0,2125.0,,,2175.0
1994,,-1175.0,,-1125.0,-150.0,800.0,1500.0,1900.0,,,1725.0
1995,,250.0,,-475.0,-275.0,200.0,1050.0,1775.0,,,2775.0
1996,,-3500.0,,-3200.0,-2650.0,-1475.0,-675.0,-300.0,,,-175.0
1997,,-650.0,,-550.0,-200.0,-25.0,600.0,825.0,,,1000.0
1998,,-2564.0,,-2139.0,-1739.0,-1239.0,-1205.0,736.0,,,511.0
1999,,-1389.0,,-1189.0,-1014.0,-764.0,161.0,911.0,,,536.0
2000,,-1314.0,,-639.0,-189.0,186.0,961.0,1286.0,,,1261.0
2001,,-4239.0,,-3814.0,-3589.0,-3314.0,-2739.0,-2239.0,,,-2739.0
2002,,-4163.0,,-3263.0,-2838.0,-2588.0,-1763.0,-1313.0,,,-1388.0
2003,,-3988.0,,-3838.0,-3513.0,-3238.0,-2763.0,-2463.0,,,-2163.0
2004,-2538.0,,-2288.0,-1988.0,-1538.0,-1113.0,-638.0,-313.0,-138.0,,
2005,-1989.0,,-1989.0,-1789.0,-1114.0,-564.0,61.0,186.0,611.0,,
2006,-4389.0,,-4614.0,-4814.0,-4789.0,-4539.0,-4139.0,-3989.0,-4089.0,,
2007,-988.0,,-663.0,-288.0,112.0,587.0,1062.0,1262.0,837.0,,
2008,-1638.0,,-1613.0,-1413.0,-838.0,87.0,737.0,1037.0,1062.0,,
2009,-1939.0,,-2064.0,-2314.0,-2089.0,-1414.0,-764.0,-564.0,-389.0,,
2010,-3364.0,,-3314.0,-3214.0,-2989.0,-2639.0,-2289.0,-2064.0,-1964.0,,
2011,-2325.0,,-2325.0,-2275.0,-2025.0,-1375.0,-850.0,-575.0,-625.0,,
2012,50.0,,-100.0,-225.0,-100.0,700.0,1275.0,1500.0,1525.0,,
2013,-3175.0,,-3125.0,-3000.0,-2700.0,-1925.0,-1150.0,-700.0,-875.0,,
2014,-2350.0,,-2400.0,-2775.0,-2675.0,-2225.0,-1800.0,-1600.0,-1825.0,,
2015,575.0,,350.0,75.0,325.0,875.0,1375.0,1650.0,1475.0,,
2016,-1575.0,,-1850.0,-2125.0,-2075.0,-1500.0,-925.0,-650.0,-775.0,,
