,1650,1700,1750,1800,1850,1900,1950,2000,2050,2100,2150,2200,2250
1965,,-4500.0,,-2500.0,,-200.0,,800.0,,1300.0,,600.0,
1966,,-4400.0,,-2700.0,,-1100.0,,-400.0,,-400.0,,-100.0,
1967,,-4800.0,,-3300.0,,-500.0,,500.0,,600.0,,600.0,
1968,,-4800.0,,-1800.0,,200.0,,700.0,,700.0,,300.0,
1969,-7500.0,-5030.0,-3170.0,-2320.0,-900.0,10.0,150.0,320.0,610.0,450.0,200.0,250.0,
1970,-5000.0,-4320.0,-3100.0,-2550.0,-1400.0,-720.0,-500.0,-410.0,-20.0,-420.0,-360.0,-250.0,
1971,-5000.0,-2590.0,-800.0,-350.0,1010.0,1270.0,1040.0,1200.0,1310.0,1180.0,360.0,500.0,
1972,-250.0,-970.0,-150.0,300.0,1370.0,1950.0,2390.0,2150.0,2310.0,1840.0,1140.0,630.0,
1973,-5500.0,-4150.0,-4150.0,-2520.0,-1150.0,-300.0,-180.0,-10.0,-120.0,40.0,110.0,130.0,
1974,-5500.0,-3060.0,-1400.0,-360.0,650.0,1820.0,2140.0,2150.0,2250.0,1900.0,1290.0,1500.0,
1975,-4500.0,-3500.0,-2400.0,-1170.0,130.0,450.0,510.0,630.0,1030.0,890.0,500.0,380.0,
1976,-6500.0,-3400.0,-1500.0,-260.0,1240.0,1920.0,1960.0,1890.0,2026.0,1420.0,790.0,500.0,
1977,-5500.0,-5500.0,-4260.0,-3430.0,-2330.0,-1290.0,-650.0,-690.0,-420.0,-410.0,-400.0,-500.0,-250.0
1978,-6500.0,-3600.0,-3530.0,-2860.0,-2780.0,-1020.0,500.0,420.0,710.0,1260.0,1190.0,430.0,250.0
1979,-6500.0,-4300.0,-5180.0,-4250.0,-3390.0,-1670.0,-830.0,-530.0,-390.0,-570.0,-630.0,-430.0,-130.0
1980,-5500.0,-6500.0,-3880.0,-2750.0,-1970.0,-1470.0,-480.0,-400.0,-40.0,-120.0,-120.0,-110.0,-130.0
