,982,1050,1150,1250,1350,1450,1550,1610
1996,-3250.0,-2650.0,-1900.0,-1350.0,-1100.0,-1275.0,-1625.0,-1850.0
1997,-2950.0,-2225.0,-1250.0,-550.0,-175.0,-125.0,-50.0,125.0
1998,-3300.0,-2375.0,-925.0,125.0,725.0,1075.0,1175.0,1100.0
1999,-1525.0,-975.0,-200.0,400.0,750.0,650.0,550.0,575.0
2000,-750.0,-125.0,425.0,575.0,1075.0,950.0,825.0,925.0
