,800,825,875,925,950,975,1025,1065,1075,1125,1172,1175,1225,1300,1307
2008,-1800.0,,-1200.0,-500.0,,400.0,600.0,,1100.0,1200.0,,1700.0,,1800.0,
2009,-3800.0,,-3200.0,-2400.0,,-1800.0,-900.0,,-300.0,300.0,,400.0,,600.0,
2010,,-3700.0,-3300.0,-2500.0,,-1800.0,-800.0,,0.0,300.0,,600.0,800.0,,
2011,,-3800.0,-3300.0,-2500.0,,-2000.0,-1000.0,,-350.0,250.0,,550.0,600.0,,
2013,-4000.0,,-3500.0,-2500.0,,-2000.0,-1000.0,,-300.0,200.0,,500.0,600.0,,
2014,-5500.0,,-5000.0,-4000.0,,-3500.0,-2500.0,,-1500.0,-700.0,,-200.0,0.0,,
2015,-5500.0,,-5000.0,-4500.0,,-3800.0,-3000.0,,-2100.0,-1100.0,,-900.0,-600.0,,
2018,,-5300.0,,,-4100.0,,,-2400.0,,,-1200.0,,,,-1000.0
