,2725,2775,2825,2875,2925,2975,3025,3075,3125,3175,3225,3275,3325,3375,3425,3475,3525,3575,3625
1965,-2269.0,-2270.0,-1390.0,-776.0,-258.0,358.0,590.0,830.0,924.0,990.0,915.0,1093.0,1106.0,1046.0,1097.0,1403.0,919.0,537.0,182.0
1966,-2388.0,-2389.0,-1463.0,-731.0,-235.0,340.0,504.0,704.0,790.0,907.0,736.0,927.0,928.0,711.0,916.0,1233.0,787.0,463.0,164.0
1967,-3544.0,-2859.0,-2293.0,-1701.0,-1198.0,-389.0,72.0,143.0,313.0,327.0,436.0,465.0,308.0,141.0,245.0,560.0,238.0,15.0,-18.0
1968,-2975.0,-2398.0,-2033.0,-1120.0,-718.0,-164.0,275.0,413.0,487.0,552.0,583.0,640.0,451.0,325.0,442.0,598.0,400.0,299.0,309.0
1969,-4127.0,-3556.0,-2836.0,-2242.0,-1702.0,-1130.0,-679.0,-326.0,-73.0,56.0,119.0,223.0,139.0,62.0,188.0,251.0,100.0,101.0,102.0
1970,-3968.0,-3468.0,-2904.0,-2355.0,-1847.0,-1085.0,-585.0,-168.0,52.0,167.0,187.0,300.0,218.0,121.0,266.0,416.0,223.0,109.0,98.0
1971,-3750.0,-3429.0,-3028.0,-2429.0,-1985.0,-1558.0,-1039.0,-341.0,-122.0,-5.0,42.0,143.0,102.0,107.0,141.0,215.0,128.0,101.0,102.0
1972,-2750.0,-2629.0,-1754.0,-1750.0,-1065.0,-592.0,-241.0,-208.0,125.0,172.0,397.0,485.0,459.0,300.0,436.0,449.0,226.0,101.0,98.0
1973,-3333.0,-3276.5,-3220.0,-2779.0,-2319.0,-1433.0,-1007.0,-585.0,-223.0,-9.0,33.0,133.0,73.0,-12.0,90.0,375.0,192.0,100.0,100.0
1974,-2142.0,-1947.5,-1753.0,-1169.0,-795.0,-247.0,170.0,289.0,410.0,459.0,413.0,483.0,344.0,268.0,478.0,676.0,349.0,500.0,95.0
1975,,-2513.0,-2312.0,-1813.0,-1418.0,-799.0,-2.0,275.0,461.0,524.0,506.0,505.0,417.0,349.0,546.0,922.0,613.0,423.0,310.0
1976,,-2250.0,-2002.0,-1368.0,-1279.0,-602.0,-104.0,149.0,243.0,243.0,280.0,370.0,362.0,244.0,381.0,606.0,350.0,103.0,95.0
1977,,-1555.0,-1029.0,-626.0,-406.0,-50.0,225.0,387.0,510.0,528.0,471.0,587.0,489.0,406.0,531.0,674.0,311.0,132.0,115.0
1978,,-1652.0,-1125.0,-664.0,-523.0,-209.0,151.0,251.0,395.0,476.0,468.0,598.0,471.0,332.0,512.0,587.0,127.0,98.0,106.0
1979,,-2170.0,-1951.0,-1482.0,-1230.0,-972.0,-247.0,114.0,250.0,322.0,332.0,434.0,363.0,249.0,401.0,617.0,331.0,100.0,100.0
1980,,-752.0,-845.0,-1056.0,-773.0,-396.0,-8.0,166.0,275.0,329.0,320.0,411.0,281.0,184.0,368.0,515.0,205.0,24.0,106.0
1981,,-3150.0,-2127.0,-1672.0,-1461.0,-933.0,-325.0,-129.0,123.0,255.0,251.0,398.0,266.0,178.0,474.0,582.0,249.0,129.0,100.0
1982,,-3110.0,-3033.0,-2786.0,-2733.0,-2238.0,-1450.0,-1018.0,-686.0,-469.0,-338.0,-100.0,-75.0,-128.0,19.0,169.0,-146.0,-244.0,-229.0
1983,,-2419.0,-2188.0,-1831.0,-1525.0,-1423.0,-1065.0,-737.0,-434.0,-271.0,-162.0,-47.0,34.0,-49.0,58.0,235.0,-164.0,-349.0,-257.0
1984,-2000.0,-1800.0,-1747.0,-1309.0,-1118.0,-819.0,-227.0,75.0,161.0,263.0,273.0,386.0,423.0,242.0,346.0,567.0,191.0,110.0,103.0
1985,-1800.0,-1902.0,-1925.0,-1484.0,-1259.0,-1119.0,-663.0,-113.0,98.0,228.0,234.0,338.0,291.0,221.0,343.0,478.0,119.0,-49.0,-207.0
1986,,-3251.0,-3202.0,-3199.0,-2789.0,-2410.0,-1500.0,-868.0,-621.0,-378.0,-236.0,-42.0,82.0,-74.0,-57.0,146.0,-179.0,-378.0,-724.0
1987,-2800.0,-2712.0,-2513.0,-2038.0,-1859.0,-1412.0,-624.0,-154.0,-20.0,51.0,93.0,168.0,132.0,80.0,153.0,232.0,50.0,-42.0,-143.0
1988,,-3095.0,-2649.0,-2082.0,-1862.0,-1806.0,-1146.0,-541.0,-158.0,-52.0,-7.0,133.0,119.0,-45.0,27.0,153.0,-29.0,-13.0,
1989,,-3202.0,-2808.0,-2243.0,-1745.0,-1235.0,-658.0,-286.0,-41.0,47.0,83.0,192.0,162.0,90.0,245.0,342.0,-29.0,26.0,
1990,,-3202.0,-2851.0,-2424.0,-2028.0,-1637.0,-1035.0,-616.0,-329.0,-186.0,-101.0,76.0,88.0,-79.0,-10.0,-149.0,-143.0,38.0,
1991,,-4569.0,-4249.0,-3692.0,-3139.0,-2619.0,-1835.0,-1226.0,-740.0,-552.0,-368.0,-153.0,-168.0,-217.0,-119.0,-35.0,-251.0,-295.0,
1992,,-3470.0,-3667.0,-3351.0,-2625.0,-2161.0,-1477.0,-1001.0,-743.0,-382.0,-207.0,33.0,59.0,-118.0,34.0,184.0,-166.0,-205.0,
1993,,-2964.0,-2393.0,-2049.0,-1610.0,-1320.0,-942.0,-690.0,-315.0,-127.0,-4.0,136.0,118.0,0.0,136.0,224.0,-34.0,-115.0,
1994,,-4751.0,-4336.0,-3430.0,-2958.0,-2435.0,-1876.0,-1397.0,-790.0,-501.0,-276.0,-8.0,50.0,-9.0,73.0,207.0,-17.0,13.0,
1995,,-2112.0,-2202.0,-1957.0,-1667.0,-1347.0,-827.0,-460.0,-132.0,-72.0,-1.0,112.0,108.0,64.0,73.0,144.0,-120.0,-256.0,
1996,,-3249.0,-2908.0,-2403.0,-1862.0,-1454.0,-813.0,-390.0,-158.0,-50.0,19.0,150.0,159.0,118.0,155.0,198.0,149.0,154.0,
1997,,-3059.0,-2687.0,-2234.0,-1997.0,-1547.0,-944.0,-506.0,-251.0,-117.0,-11.0,66.0,95.0,61.0,82.0,129.0,100.0,100.0,
1998,,-3821.0,-3586.0,-3220.0,-2892.0,-2379.0,-1958.0,-1422.0,-774.0,-416.0,-231.0,-24.0,60.0,34.0,67.0,225.0,151.0,150.0,
1999,,-3435.0,-2605.0,-2131.0,-1808.0,-1169.0,-536.0,-125.0,164.0,261.0,334.0,591.0,475.0,371.0,489.0,639.0,443.0,400.0,398.0
2000,,-4060.0,-3208.0,-2495.0,-1960.0,-1538.0,-847.0,-363.0,18.0,110.0,257.0,485.0,416.0,396.0,435.0,518.0,490.0,500.0,448.0
2001,,-3100.0,-2541.0,-1981.0,-1693.0,-1244.0,-613.0,-349.0,-19.0,63.0,235.0,489.0,388.0,286.0,419.0,581.0,568.0,650.0,602.0
2002,,-3600.0,-3227.0,-2614.0,-2128.0,-1453.0,-690.0,-263.0,14.0,154.0,295.0,386.0,387.0,337.0,421.0,349.0,697.0,700.0,702.0
2003,,-5200.0,-4974.0,-4406.0,-3946.0,-3564.0,-3072.0,-2724.0,-2288.0,-1693.0,-1308.0,-1003.0,-724.0,-559.0,-407.0,-259.0,-190.0,-200.0,
2004,,-3040.0,-2823.0,-2435.0,-1939.0,-1386.0,-847.0,-477.0,-137.0,-50.0,22.0,214.0,127.0,87.0,101.0,244.0,34.0,13.0,1.0
2005,,-3377.0,-3575.0,-2854.0,-2377.0,-1711.0,-988.0,-552.0,-215.0,-105.0,3.0,177.0,99.0,80.0,102.0,242.0,73.0,57.0,9.0
2006,,-3382.0,-3647.0,-3080.0,-2706.0,-2256.0,-1690.0,-1247.0,-679.0,-323.0,-100.0,39.0,12.0,22.0,45.0,162.0,94.0,33.0,3.0
2007,,-3938.0,-3645.0,-3083.0,-3041.0,-2500.0,-1793.0,-1312.0,-769.0,-413.0,-190.0,-20.0,26.0,18.0,66.0,148.0,-2.0,75.0,0.0
2008,,-3531.0,-3549.0,-3168.0,-2792.0,-2211.0,-1588.0,-1097.0,-601.0,-352.0,-136.0,-7.0,18.0,37.0,67.0,145.0,-4.0,-20.0,
2009,,-3551.0,-3602.0,-3221.0,-2868.0,-2329.0,-1662.0,-1210.0,-811.0,-511.0,-273.0,-81.0,-25.0,24.0,41.0,166.0,-16.0,-27.0,
2010,,-3113.0,-3143.0,-2861.0,-2333.0,-1875.0,-1376.0,-916.0,-511.0,-233.0,-67.0,91.0,48.0,43.0,127.0,217.0,103.0,66.0,
2011,,-3803.0,-3871.0,-3711.0,-3377.0,-2565.0,-1745.0,-1224.0,-750.0,-432.0,-149.0,60.0,44.0,16.0,87.0,287.0,-1.0,-24.0,
2012,,,,-3368.0,-3311.0,-2915.0,-2050.0,-1575.0,-1184.0,-743.0,-333.0,-33.0,-23.0,-18.0,99.0,273.0,-27.0,-54.0,0.0
2013,,,,-2510.0,-2060.0,-1624.0,-1044.0,-621.0,-363.0,-58.0,93.0,152.0,275.0,457.0,396.0,512.0,751.0,340.0,0.0
2014,,,-1166.0,-1507.0,-1272.0,-729.0,-301.0,-8.0,181.0,278.0,394.0,250.0,214.0,277.0,410.0,131.0,86.0,,
