,2575,2625,2675,2725,2775,2825,2875,2925,2975
1948,,-20.0,158.0,187.0,177.0,188.0,19.0,-109.0,-66.0
1949,,-1165.0,-930.0,-852.0,-889.0,-813.0,-866.0,-904.0,-791.0
1950,-2504.0,-2240.0,-1737.0,-1530.0,-1427.0,-1233.0,-1587.0,-1825.0,-1720.0
1951,-26.0,2.0,198.0,287.0,330.0,353.0,169.0,38.0,50.0
1952,-2189.0,-1915.0,-1670.0,-1630.0,-1615.0,-1521.0,-1654.0,-1728.0,-1639.0
1953,-354.0,-107.0,48.0,17.0,-51.0,-91.0,-160.0,-230.0,-222.0
1954,,-376.0,-112.0,42.0,141.0,241.0,34.0,-95.0,-48.0
1955,,-155.0,208.0,405.0,564.0,682.0,350.0,113.0,122.0
1956,,-740.0,-359.0,-170.0,-26.0,102.0,-135.0,-307.0,-248.0
1957,,-570.0,-53.0,249.0,489.0,586.0,127.0,-196.0,-202.0
1958,,-1422.0,-805.0,-529.0,-340.0,-257.0,-719.0,-1013.0,-935.0
1959,,-1522.0,-1045.0,-814.0,-647.0,-460.0,-829.0,-1097.0,-1013.0
1960,,-526.0,-224.0,-23.0,164.0,320.0,588.0,668.0,896.0
1961,,-348.0,-34.0,181.0,369.0,548.0,676.0,655.0,837.0
1962,,-795.0,-438.0,-240.0,-58.0,176.0,268.0,209.0,438.0
1963,,-1035.0,-755.0,-558.0,-343.0,-4.0,261.0,327.0,576.0
1964,,-1925.0,-1664.0,-1499.0,-1295.0,-960.0,-607.0,-485.0,-193.0
1965,,354.0,445.0,495.0,575.0,749.0,1073.0,1125.0,1280.0
1966,,473.0,475.0,405.0,398.0,575.0,1224.0,1438.0,1731.0
1967,,161.0,155.0,96.0,83.0,212.0,672.0,814.0,1022.0
1968,,482.0,569.0,559.0,549.0,653.0,1040.0,1151.0,1333.0
1969,,184.0,339.0,416.0,493.0,668.0,951.0,972.0,1179.0
1970,,-426.0,-291.0,-160.0,42.0,340.0,581.0,594.0,862.0
1971,,-1651.0,-1531.0,-1406.0,-1159.0,-788.0,-462.0,-377.0,-71.0
1972,,-431.0,-275.0,-233.0,-222.0,-145.0,158.0,264.0,421.0
1973,,-1104.0,-813.0,-715.0,-724.0,-564.0,-131.0,31.0,269.0
1974,,218.0,258.0,215.0,128.0,179.0,593.0,734.0,944.0
1975,,370.0,495.0,509.0,461.0,551.0,895.0,963.0,1168.0
1976,,-1215.0,-1144.0,-1047.0,-849.0,-523.0,-210.0,-110.0,128.0
1977,,242.0,292.0,351.0,438.0,641.0,995.0,1122.0,1348.0
1978,,627.0,680.0,704.0,740.0,872.0,1083.0,1098.0,
1979,,-294.0,-188.0,-127.0,-70.0,83.0,332.0,423.0,
1980,,299.0,464.0,563.0,652.0,799.0,938.0,878.0,
1981,,-641.0,-325.0,-220.0,-208.0,-54.0,146.0,167.0,
1982,,-784.0,-506.0,-301.0,-122.0,94.0,210.0,216.0,
1983,,-1074.0,-821.0,-642.0,-467.0,-259.0,-141.0,-134.0,
1984,,-363.0,-233.0,-155.0,-75.0,72.0,223.0,264.0,
1985,,47.0,241.0,392.0,574.0,802.0,924.0,875.0,
