,1960,2050,2150,2250,2350,2450,2550,2635
1966,-1980.0,-1610.0,-750.0,120.0,750.0,1500.0,1990.0,1840.0
1967,-1550.0,-1450.0,-300.0,290.0,1560.0,1490.0,1760.0,2000.0
1968,-1720.0,-930.0,-140.0,-220.0,1480.0,1720.0,1720.0,2050.0
1969,-2200.0,-1730.0,-1210.0,-670.0,-100.0,400.0,600.0,700.0
1970,-3700.0,-2500.0,-2200.0,-1750.0,-1250.0,-900.0,-600.0,-600.0
1971,-1540.0,-900.0,-320.0,160.0,630.0,1160.0,1580.0,1870.0
1972,-1620.0,-870.0,-190.0,360.0,900.0,1510.0,2000.0,2310.0
1973,,,,,,,,
1974,-1370.0,-430.0,280.0,850.0,1360.0,2020.0,2490.0,2710.0
