,2162,2165,2167,2170,2171,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3333,3334
1955,,-4199.0,,,,-3720.0,-2919.0,-2468.0,-1523.0,-634.0,380.0,1043.0,1274.0,1320.0,1206.0,346.0,,-965.0
1956,-4557.0,,,,,-3982.0,-3421.0,-3511.0,-3074.0,-955.0,326.0,1213.0,1458.0,1521.0,1420.0,321.0,-1543.0,
1957,,,-4480.0,,,-4050.0,-3281.0,-2715.0,-1695.0,-761.0,-398.0,332.0,548.0,688.0,677.0,63.0,-1060.0,
1958,,-5043.0,,,,-4753.0,-4011.0,-3424.0,-2121.0,-1060.0,-110.0,887.0,1059.0,1080.0,957.0,13.0,-1580.0,
1959,,,,-4614.0,,-4124.0,-3557.0,-3318.0,-2184.0,-1657.0,-561.0,542.0,619.0,561.0,383.0,-718.0,-2190.0,
1960,,,,,-4080.0,-4077.0,-2997.0,-2233.0,-1184.0,-627.0,-22.0,671.0,765.0,775.0,687.0,-47.0,-1318.0,
