,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750
1961,-1205.0,-1110.0,-1015.0,-921.0,-826.0,-732.0,-637.0,-542.0,-448.0,-353.0,-259.0,-164.0,-69.0,77.0,127.0,152.0,177.0,201.0
1962,-1559.0,-1481.0,-1402.0,-1314.0,-1217.0,-1116.0,-1000.0,-866.0,-700.0,-464.0,-315.0,-246.0,-177.0,-108.0,8.0,79.0,110.0,142.0
1963,-1281.0,-1121.0,-962.0,-803.0,-644.0,-485.0,-327.0,-167.0,-9.0,16.0,80.0,127.0,160.0,186.0,206.0,224.0,243.0,270.0
1964,-464.0,-384.0,-304.0,-224.0,-140.0,-64.0,24.0,56.0,77.0,102.0,124.0,145.0,165.0,183.0,199.0,215.0,237.0,246.0
1965,-783.0,-664.0,-545.0,-426.0,-307.0,-188.0,-69.0,20.0,50.0,76.0,102.0,113.0,116.0,116.0,115.0,115.0,127.0,155.0
1966,-1238.0,-1093.0,-993.0,-893.0,-793.0,-693.0,-593.0,-493.0,-393.0,-293.0,-193.0,-93.0,50.0,150.0,180.0,190.0,180.0,176.0
1967,-759.0,-695.0,-631.0,-567.0,-503.0,-439.0,-375.0,-311.0,-247.0,-183.0,-25.0,97.0,150.0,152.0,152.0,158.0,182.0,222.0
1969,-1900.0,-1714.0,-1529.0,-1343.0,-1157.0,-972.0,-785.0,-600.0,-415.0,-423.0,-526.0,-479.0,-364.0,-106.0,-29.0,213.0,278.0,406.0
1970,-953.0,-867.0,-782.0,-697.0,-613.0,-527.0,-443.0,-357.0,-150.0,100.0,145.0,150.0,160.0,200.0,210.0,190.0,170.0,200.0
1971,-1050.0,-900.0,-700.0,-500.0,-610.0,-722.0,-600.0,-480.0,-350.0,-230.0,-110.0,-20.0,140.0,230.0,220.0,210.0,210.0,230.0
1972,-513.0,-451.0,-388.0,-326.0,-264.0,-201.0,-139.0,-77.0,-15.0,47.0,110.0,172.0,234.0,255.0,220.0,170.0,160.0,180.0
1973,-1440.0,-1190.0,-930.0,-760.0,-750.0,-650.0,-550.0,-450.0,-350.0,-250.0,-140.0,-40.0,60.0,160.0,260.0,230.0,230.0,240.0
1974,-1239.0,-1052.0,-865.0,-678.0,-627.0,-543.0,-460.0,-376.0,-292.0,-208.0,-125.0,-41.0,43.0,127.0,210.0,255.0,185.0,190.0
1975,-1343.0,-1215.0,-1088.0,-960.0,-832.0,-705.0,-577.0,-450.0,-322.0,-194.0,-67.0,42.0,114.0,186.0,277.0,202.0,189.0,237.0
1976,-317.0,-286.0,-193.0,-131.0,-69.0,-6.0,56.0,118.0,180.0,239.0,221.0,211.0,201.0,191.0,181.0,171.0,161.0,151.0
1977,-1358.0,-1216.0,-1074.0,-932.0,-790.0,-648.0,-506.0,-364.0,-222.0,-67.0,-53.0,-39.0,-25.0,-12.0,134.0,159.0,184.0,209.0
1978,-849.0,-734.0,-660.0,-561.0,-471.0,-377.0,-193.0,-74.0,-46.0,-18.0,10.0,38.0,167.0,166.0,165.0,165.0,164.0,163.0
1979,-887.0,-811.0,-734.0,-658.0,-581.0,-505.0,-428.0,-352.0,-275.0,150.0,215.0,50.0,135.0,185.0,210.0,200.0,150.0,150.0
1980,-990.0,-970.0,-950.0,-930.0,-910.0,-820.0,-700.0,-550.0,-350.0,-130.0,0.0,100.0,170.0,200.0,215.0,180.0,170.0,180.0
1981,-837.0,-793.0,-750.0,-707.0,-664.0,-620.0,-577.0,-534.0,-425.0,-281.0,-204.0,-127.0,-50.0,110.0,192.0,192.0,192.0,192.0
1982,-1390.0,-1240.0,-1090.0,-930.0,-780.0,-630.0,-470.0,-320.0,-170.0,-129.0,-85.0,-41.0,3.0,47.0,150.0,150.0,140.0,180.0
1983,-1263.0,-1105.0,-946.0,-787.0,-629.0,-470.0,-312.0,-153.0,5.0,164.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,220.0
1984,-993.0,-904.0,-812.0,-722.0,-631.0,-540.0,-449.0,-357.0,-266.0,-175.0,-84.0,7.0,208.0,216.0,223.0,231.0,238.0,246.0
1985,-1401.0,-1269.0,-1137.0,-1006.0,-874.0,-742.0,-610.0,-478.0,-346.0,-214.0,-82.0,-61.0,17.0,95.0,300.0,220.0,230.0,250.0
1986,-926.0,-730.0,-634.0,-538.0,-411.0,-220.0,-60.0,99.0,200.0,210.0,233.0,112.0,202.0,335.0,335.0,341.0,281.0,331.0
1987,-964.0,-934.0,-884.0,-844.0,-804.0,-764.0,-724.0,-541.0,61.0,27.0,81.0,113.0,255.0,288.0,288.0,288.0,278.0,241.0
1988,-1406.0,-1339.0,-1271.0,-1203.0,-1136.0,-1061.0,-899.0,-744.0,-588.0,-433.0,-277.0,-122.0,34.0,130.0,205.0,213.0,175.0,216.0
1989,-1128.0,-1046.0,-965.0,-884.0,-802.0,-721.0,-640.0,-558.0,-422.0,-241.0,-116.0,9.0,135.0,175.0,252.0,272.0,256.0,303.0
1990,-1337.0,-1246.0,-1156.0,-1066.0,-976.0,-886.0,-796.0,-706.0,-615.0,-288.0,-183.0,-79.0,25.0,129.0,233.0,273.0,287.0,298.0
1991,-1450.0,-1310.0,-1210.0,-1100.0,-980.0,-870.0,-750.0,-640.0,-520.0,-410.0,-290.0,-180.0,-60.0,50.0,170.0,190.0,190.0,190.0
1992,-870.0,-710.0,-610.0,-500.0,-400.0,-300.0,-190.0,-90.0,20.0,170.0,230.0,190.0,170.0,140.0,150.0,150.0,160.0,180.0
1993,-940.0,-900.0,-860.0,-820.0,-730.0,-630.0,-520.0,-420.0,-310.0,-200.0,-100.0,10.0,110.0,250.0,250.0,190.0,260.0,210.0
1994,-1380.0,-1240.0,-1100.0,-960.0,-820.0,-670.0,-530.0,-390.0,-250.0,-100.0,40.0,180.0,170.0,170.0,150.0,140.0,140.0,200.0
1995,-1380.0,-1340.0,-1290.0,-1250.0,-1220.0,-1040.0,-860.0,-690.0,-510.0,-340.0,-160.0,10.0,190.0,290.0,170.0,170.0,190.0,220.0
1996,-527.0,-527.0,-527.0,-527.0,-527.0,-527.0,-527.0,-189.0,169.0,-250.0,-207.0,-164.0,-121.0,180.0,207.0,207.0,207.0,209.0
1997,-834.0,-809.0,-784.0,-760.0,-735.0,-710.0,-685.0,-194.0,-138.0,-81.0,-25.0,32.0,89.0,257.0,260.0,263.0,267.0,270.0
1998,-1750.0,-1611.0,-1470.0,-1329.0,-1188.0,-1046.0,-905.0,-764.0,-623.0,-482.0,-341.0,-199.0,-58.0,83.0,159.0,174.0,189.0,204.0
1999,-1462.0,-1342.0,-1222.0,-1102.0,-982.0,-862.0,-741.0,-621.0,-501.0,-381.0,-261.0,-141.0,-21.0,79.0,110.0,159.0,151.0,171.0
2000,-1458.0,-1353.0,-1247.0,-1142.0,-1036.0,-931.0,-825.0,-720.0,-614.0,-509.0,-403.0,-359.0,-128.0,-55.0,96.0,156.0,167.0,152.0
