,2674,2675,2676,2677,2678,2679,2680,2681,2682,2683,2684,2685,2686,2687,2688,2689,2690,2691,2692,2694,2695,2696,2750,2772,2773,2774,2778,2782,2788,2798,2850,2871,2875,2876,2877,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3926,3927,3928,3929,3930,3931,3932,3950,4005,4008,4009,4010,4011,4012,4013,4014,4015,4050
1956,-2569.0,,,,,,,,,,,,,,,,,,,,,,-2461.0,,,,,,,,-1650.0,,,,,-1075.0,-141.0,437.0,761.0,1156.0,1332.0,1313.0,1047.0,731.0,803.0,,,,,,,,395.0,,195.0,,,,,,,,
1957,-2847.0,,,,,,,,,,,,,,,,,,,,,,-2816.0,,,,,,,,-2304.0,,,,,-1248.0,347.0,709.0,810.0,1219.0,1404.0,1352.0,1029.0,699.0,777.0,,,,,,,,334.0,,,,,,,,85.0,,
1958,,,-4192.0,,,,,,,,,,,,,,,,,,,,-4286.0,,,,,,,,-3790.0,,,,,-2556.0,-523.0,240.0,453.0,873.0,1123.0,1111.0,870.0,566.0,648.0,,,,,,,,283.0,,,,,,,,48.0,,
1959,,,-4779.0,,,,,,,,,,,,,,,,,,,,-4477.0,,,,,,,,-3303.0,,,,,-2615.0,-1315.0,-675.0,-329.0,572.0,915.0,945.0,767.0,534.0,603.0,,,,,,,,270.0,,,,,,,,78.0,,
1960,,-2836.0,,,,,,,,,,,,,,,,,,,,,-2661.0,,,,,,,,-1622.0,,,,,-892.0,123.0,366.0,604.0,1401.0,1656.0,1580.0,1217.0,901.0,951.0,,,,,,,,483.0,,,,,,,,278.0,,
1961,,-2202.0,,,,,,,,,,,,,,,,,,,,,-2161.0,,,,,,,,-1263.0,,,,,-674.0,186.0,386.0,515.0,1123.0,1306.0,1221.0,937.0,639.0,712.0,,,,,,,,328.0,,,,,,,,112.0,,
1962,,,,,,,-3226.0,,,,,,,,,,,,,,,,-3286.0,,,,,,,,-2486.0,,,,,-2259.0,-1465.0,-603.0,-60.0,389.0,654.0,701.0,468.0,400.0,405.0,,,,,,,,175.0,,,,,,,,-19.0,,
1963,,,,,,-3124.0,,,,,,,,,,,,,,,,,-3073.0,,,,,,,,-1957.0,,,,,-1424.0,-475.0,-83.0,163.0,1050.0,1347.0,1315.0,865.0,764.0,766.0,,,,,,,,381.0,,,,,,,,140.0,,
1964,,,,,-4167.0,,,,,,,,,,,,,,,,,,-4048.0,,,,,,,,-2989.0,,,,,-2774.0,-1900.0,-626.0,94.0,582.0,859.0,915.0,628.0,562.0,578.0,,,,,,,,290.0,,,,,,,,87.0,,
1965,,,,,-3941.0,,,,,,,,,,,,,,,,,,-3818.0,,,,,,,,-2831.0,,,,,-2381.0,-1303.0,-207.0,389.0,881.0,1161.0,1192.0,816.0,753.0,774.0,,,,,,,,375.0,,,,,,,,177.0,,
1966,,,,-3958.0,,,,,,,,,,,,,,,,,,,-3712.0,,,,,,,,-2453.0,,,,,-1770.0,-534.0,311.0,775.0,1403.0,1683.0,1635.0,1113.0,989.0,963.0,,,,,,,,445.0,,,,,,,,175.0,,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1803.0,,,-1415.0,,,,,-753.0,246.0,705.0,951.0,1365.0,1530.0,1454.0,952.0,855.0,853.0,,,,,,,,402.0,,,,,,177.0,,,,
1968,,,,,,,,,,-3392.0,,,,,,,,,,,,,-3120.0,,,,,,,,-2527.0,,,,,-2226.0,-1401.0,-531.0,-20.0,279.0,493.0,587.0,517.0,465.0,425.0,,,,300.0,,,,,,,,,,,,,,
1969,,,,,,,,,,,-2288.0,,,,,,,,,,,,-2044.0,,,,,,,,-1407.0,,,,,-1186.0,-489.0,143.0,436.0,724.0,916.0,986.0,820.0,701.0,636.0,,,,453.0,,,,,,,,,,,,,,
1970,,,,,,,,,,,,-3404.0,,,,,,,,,,,-3356.0,,,,,,,,-2777.0,,,,,-2635.0,-1891.0,-976.0,-329.0,69.0,341.0,478.0,426.0,362.0,314.0,,,,208.0,,,,,,,,,,,,,,
1971,,,,,,,,,,,,-3661.0,,,,,,,,,,,-3407.0,,,,,,,,-2695.0,,,,,-2453.0,-1635.0,-644.0,-40.0,317.0,562.0,673.0,576.0,469.0,401.0,,,,,254.0,,,,,,,,,,,,,
1972,,,,,,,,,,,,,-1808.0,,,,,,,,,,-1665.0,,,,,,,,-1111.0,,,,,-908.0,-333.0,141.0,424.0,685.0,850.0,900.0,749.0,664.0,619.0,,,,,450.0,,,,,,,,,,,,,
1973,,,,,,,,,,,,,,-1992.0,,,,,,,,,-1748.0,,,,,,,,-1183.0,,,,,-891.0,-236.0,219.0,470.0,745.0,921.0,984.0,834.0,751.0,711.0,,,,,525.0,,,,,,,,,,,,,
1974,,,,,,,,,,,,,,,-1720.0,,,,,,,,-1505.0,,,,,,,,-987.0,,,,,-751.0,-150.0,287.0,541.0,796.0,946.0,986.0,830.0,715.0,666.0,,,,,478.0,,,,,,,,,,,,,
1975,,,,,,,,,,,,,,,,-2786.0,,,,,,,-2419.0,,,,,,,,-1700.0,,,,,-1480.0,-772.0,-27.0,284.0,554.0,736.0,805.0,730.0,637.0,597.0,,,,,433.0,,,,,,,,,,,,,
