,2625,2637,2675,2725,2775,2825,2875,2925,2965,2975,3025,3075,3125
1996,-1949.0,,-1492.0,-992.0,-632.0,-323.0,-126.0,-32.0,,12.0,12.0,12.0,12.0
1997,-1708.0,,-1171.0,-589.0,-30.0,314.0,491.0,290.0,,255.0,484.0,524.0,524.0
1998,-2995.0,,-2386.0,-1825.0,-1362.0,-730.0,-701.0,-293.0,,-21.0,0.0,0.0,0.0
1999,-1557.0,,-1193.0,-893.0,-662.0,-399.0,-297.0,85.0,,234.0,275.0,275.0,275.0
2000,-2333.0,,-2238.0,-1928.0,-1527.0,-1160.0,-1056.0,-365.0,,-340.0,-205.0,-100.0,-100.0
2001,-1087.0,,-910.0,-519.0,-128.0,317.0,552.0,872.0,,909.0,1031.0,850.0,1045.0
2002,-2554.0,,-2288.0,-1892.0,-1388.0,-1157.0,-765.0,-582.0,,-601.0,-630.0,-641.0,-641.0
2003,-3892.0,,-3217.0,-2648.0,-2420.0,-2030.0,-1746.0,-1044.0,,-446.0,-75.0,-3.0,-1.0
2004,-856.0,,-723.0,-657.0,-496.0,-437.0,-269.0,-59.0,,89.0,110.0,116.0,0.0
2005,-2089.0,,-2062.0,-1651.0,-1395.0,-832.0,-63.0,17.0,,53.0,54.0,,
2006,-2550.0,,-2529.0,-2318.0,-2105.0,-1656.0,-1309.0,-760.0,,-650.0,,,
2007,-3488.0,,-3112.0,-2451.0,-2195.0,-2115.0,-1680.0,-1408.0,,-1346.0,,,
2008,-2228.0,,-2007.0,-1731.0,-1609.0,-1332.0,-1056.0,-873.0,,-734.0,,,
2009,-1887.0,,-1573.0,-1072.0,-851.0,-853.0,-356.0,-133.0,,-282.0,,,
2010,-1656.0,,-1055.0,-182.0,30.0,-130.0,99.0,382.0,,369.0,,,
2011,-3430.0,,-2561.0,-1914.0,-2126.0,-1790.0,-1236.0,-613.0,,-283.0,,,
2012,-3659.0,,-2692.0,-2012.0,-2279.0,-1792.0,-1422.0,-1029.0,,-656.0,,,
2013,,-1305.0,-1073.0,-802.0,-834.0,-542.0,-801.0,-680.0,-394.0,,,,
2014,,-1170.0,-540.0,-180.0,-249.0,131.0,31.0,348.0,600.0,,,,
2015,,-2323.0,-2246.0,-1639.0,-1874.0,-1359.0,-1000.0,-245.0,-88.0,,,,
2016,,-1996.0,-1791.0,-1615.0,-1476.0,-1111.0,-302.0,-413.0,,,,,
2017,,-2320.0,-2226.0,-2042.0,-2320.0,-1010.0,-657.0,-486.0,,,,,
2018,,-1996.0,-1791.0,-1615.0,-1476.0,-1111.0,-302.0,-413.0,,,,,
2019,,-1957.0,-1768.0,-974.0,-1216.0,-525.0,-486.0,-300.0,,,,,
