,5087,5120,5160,5200,5240,5280,5320,5360,5400,5440,5480,5520,5560,5607
2006,-3000.0,-2952.0,-2503.0,-2151.0,-1721.0,-1402.0,-1154.0,-626.0,-507.0,-199.0,200.0,200.0,200.0,200.0
2007,-2200.0,-2195.0,-1554.0,-1324.0,-893.0,-619.0,-287.0,197.0,419.0,760.0,1000.0,1000.0,1000.0,1000.0
2008,-4200.0,-3873.0,-2940.0,-2331.0,-1854.0,-1526.0,-1388.0,-910.0,-443.0,77.0,590.0,600.0,600.0,600.0
2009,-4600.0,-4263.0,-3708.0,-3321.0,-2797.0,-2600.0,-2151.0,-1713.0,-1340.0,-963.0,-608.0,-600.0,-600.0,-600.0
2010,-2200.0,-1862.0,-1800.0,-1783.0,-1448.0,-1277.0,-772.0,-557.0,-322.0,49.0,585.0,600.0,600.0,600.0
2011,-2200.0,-2106.0,-1538.0,-1038.0,-682.0,-446.0,117.0,527.0,744.0,1000.0,1000.0,1000.0,1000.0,1000.0
2012,-3800.0,-3693.0,-3137.0,-2626.0,-2339.0,-2155.0,-1675.0,-1281.0,-944.0,-581.0,-204.0,-200.0,-200.0,-200.0
2013,-3400.0,-3289.0,-2781.0,-2227.0,-1906.0,-1745.0,-1242.0,-806.0,-491.0,-141.0,195.0,200.0,200.0,200.0
2014,-4200.0,-3962.0,-3258.0,-2622.0,-2258.0,-1812.0,-1381.0,-828.0,-437.0,59.0,399.0,400.0,400.0,400.0
2015,-3400.0,-3228.0,-2491.0,-1848.0,-1722.0,-1334.0,-817.0,-373.0,-33.0,362.0,600.0,600.0,600.0,600.0
2016,-3460.0,-3300.0,-2899.0,-2438.0,-2057.0,-1700.0,-1289.0,-862.0,-481.0,-68.0,273.0,300.0,300.0,300.0
2017,-4100.0,-3774.0,-3139.0,-2605.0,-2289.0,-1764.0,-948.0,-565.0,-97.0,412.0,500.0,500.0,500.0,500.0
2018,-3993.0,-3800.0,-3531.0,-3375.0,-3001.0,-2969.0,-2139.0,-1028.0,-64.0,200.0,200.0,200.0,200.0,200.0
