,1070,1075,1080,1090,1110,1120,1125,1130,1150,1160,1170,1175,1190,1200,1210,1225,1230,1240,1250,1270,1275,1280,1290,1310,1320,1325,1330,1350,1360,1370,1375,1390,1400,1410,1425,1430,1440,1450,1470,1475,1480,1490,1510,1520,1525,1530,1550,1560,1570,1575,1590,1600,1610,1625,1630,1640,1650,1670,1675,1680,1690,1710,1720,1725,1730,1750,1760,1770,1775,1790,1800,1810,1825,1830,1840,1850,1870,1875,1880,1890,1910,1920,1925,1930
1986,,,,-1833.0,-1817.0,,,-1673.0,-1546.0,,-1430.0,,-1280.0,,-1204.0,,-968.0,,-870.0,-717.0,,,-533.0,-509.0,,,-597.0,-419.0,,-149.0,,40.0,,222.0,,337.0,,288.0,217.0,,,320.0,505.0,,,688.0,923.0,,963.0,,1087.0,,1275.0,,1345.0,,1553.0,1578.0,,,1623.0,1694.0,,,,,,,,,,,,,,,,,,,,,,
1987,,,-1286.0,,,-1062.0,,,,-785.0,,,,-600.0,,,,-407.0,,,,-262.0,,,-111.0,,,,182.0,,,,415.0,,,,486.0,,,,658.0,,,876.0,,,,1076.0,,,,1190.0,,,,1341.0,,,,1510.0,,,1641.0,,,,1739.0,,,,1800.0,,,,1889.0,,,,1857.0,,,1833.0,,
1988,,,,-2888.0,-2714.0,,,-2583.0,-2550.0,,-2455.0,,-2356.0,,-2143.0,,-2035.0,,-1900.0,-1804.0,,,-1664.0,-1689.0,,,-1622.0,-1283.0,,-1151.0,,-1085.0,,-1012.0,,-854.0,,-709.0,-617.0,,,-435.0,-190.0,,,-103.0,190.0,,419.0,,663.0,,,930.0,,,,,1135.0,,,,,1335.0,,,,,1526.0,,,,1728.0,,,,,1913.0,,,,,2122.0,
1989,,,,-713.0,-1283.0,,,-1239.0,-1066.0,,-878.0,,-735.0,,-733.0,,-499.0,,-193.0,-61.0,,,101.0,210.0,,,265.0,634.0,,812.0,,837.0,,898.0,,827.0,,716.0,870.0,,,1148.0,1382.0,,,1643.0,1823.0,,1971.0,,2025.0,,,2221.0,,,,,2571.0,,,,,2424.0,,,,,2489.0,,,,2400.0,,,,,2330.0,,,,,2939.0,
1990,,,,-562.0,-2480.0,,,-2309.0,-2221.0,,-1962.0,,-1911.0,,-1620.0,,-807.0,,-1065.0,-930.0,,,-873.0,-910.0,,,-783.0,-293.0,,-163.0,,222.0,,311.0,,394.0,,483.0,528.0,,,708.0,970.0,,,817.0,1650.0,,1969.0,,2148.0,,,2159.0,,,,,2868.0,,,,,2752.0,,,,,2741.0,,,,2750.0,,,,,2718.0,,,,,2653.0,
1991,-2500.0,,,-2500.0,-2776.0,,,-3070.0,-2726.0,,-2237.0,,-1910.0,,-1376.0,,-1130.0,,-1065.0,-809.0,,,-746.0,-815.0,,,-583.0,-143.0,,210.0,,459.0,,245.0,,147.0,,146.0,155.0,,,200.0,503.0,,,747.0,905.0,,1000.0,,1032.0,,1500.0,,1500.0,,1500.0,1500.0,,,1500.0,1500.0,,,1500.0,1500.0,,1500.0,,1500.0,,1500.0,,1500.0,,1500.0,1500.0,,,1500.0,1500.0,,,1500.0
1992,,,,-2732.0,-2734.0,,,-2712.0,-2711.0,,-2600.0,,-2358.0,,-1804.0,,-1347.0,,-1063.0,-513.0,,,-111.0,-30.0,,,-18.0,192.0,,464.0,,809.0,,682.0,,733.0,,729.0,904.0,,,1033.0,1154.0,,,1236.0,1338.0,,1398.0,,1441.0,,1581.0,,1581.0,,1601.0,1621.0,,,1621.0,1705.0,,,1705.0,1711.0,,1721.0,,1721.0,,1734.0,,1734.0,,1741.0,1746.0,,,1746.0,1755.0,,,1755.0
1993,,,,-871.0,-875.0,,,-875.0,-874.0,,-847.0,,-726.0,,-854.0,,-915.0,,-915.0,-489.0,,,-137.0,-159.0,,,-513.0,96.0,,597.0,,1011.0,,849.0,,1018.0,,1046.0,953.0,,,1317.0,1851.0,,,1895.0,1956.0,,1982.0,,2062.0,,2038.0,,2038.0,,2102.0,2172.0,,,2172.0,2475.0,,,2475.0,2530.0,,2628.0,,2633.0,,2632.0,,2632.0,,2632.0,2633.0,,,2633.0,2612.0,,,2614.0
1994,-2000.0,,,-2000.0,-1890.0,,,-1750.0,1646.0,,-1467.0,,-1260.0,,-1026.0,,-785.0,,-611.0,-397.0,,,-273.0,-375.0,,,-222.0,-3.0,,79.0,,97.0,,50.0,,43.0,,106.0,130.0,,,233.0,342.0,,,451.0,521.0,,655.0,,898.0,,920.0,,961.0,,961.0,968.0,,,953.0,1235.0,,,1240.0,1243.0,,1239.0,,1233.0,,1229.0,,1229.0,,1231.0,1250.0,,,1250.0,1250.0,,,1250.0
