,3450,3470,3475,3490,3510,3525,3530,3550,3570,3575,3590,3610,3625,3630,3650,3670,3675,3690,3710,3725,3730,3750,3770,3775,3790,3810,3830,3850,3870,3910,3920,3950,4000,4050,4080,4150,4159,4160,4170
1965,-1230.0,,,,,,,-1070.0,,,,,,,-600.0,,,,,,,-170.0,,,,,,820.0,,,,1160.0,,930.0,,,,830.0,
1966,-1310.0,,,,,,,-810.0,,,,,,,-370.0,,,,,,,220.0,,,,,,710.0,,,,960.0,,710.0,,,,540.0,
1967,-1240.0,,,,,,,-770.0,,,,,,,-340.0,,,,,,,380.0,,,,,,1130.0,,,,1200.0,,870.0,,,,720.0,
1969,-1470.0,,,,,,,-770.0,,,,,,,-330.0,,,,,,,240.0,,,,,,1530.0,,,,1200.0,,800.0,,,,620.0,
1970,-1440.0,,,,,,,-1060.0,,,,,,,-610.0,,,,,,,230.0,,,,,,810.0,,,,1310.0,,1220.0,,,,950.0,
1971,-1390.0,,,,,,,-1130.0,,,,,,,-900.0,,,,,,,-530.0,,,,,,310.0,,,,550.0,,740.0,,,,610.0,
1972,-1380.0,,,,,,,-580.0,,,,,,,-200.0,,,,,,,90.0,,,,,,620.0,,,,990.0,,900.0,,,,900.0,
1973,-1970.0,,,,,,,-1320.0,,,,,,,-860.0,,,,,,,-440.0,,,,,,470.0,,,,1050.0,,780.0,,,,580.0,
1974,-1590.0,,,,,,,-1730.0,,,,,,,-1440.0,,,,,,,-860.0,,,,,,60.0,,,,340.0,,730.0,,,,650.0,
1975,-1830.0,,,,,,,-1420.0,,,,,,,-990.0,,,,,,,-400.0,,,,,,-10.0,,,,210.0,,770.0,,,690.0,,
1976,-1720.0,,,,,,,-1970.0,,,,,,,-1400.0,,,,,,,-870.0,,,,,,-300.0,,,,310.0,,680.0,,,590.0,,
1977,-2560.0,,,,,,,-2220.0,,,,,,,-1890.0,,,,,,,-1530.0,,,,,,-350.0,,,,110.0,,290.0,,,380.0,,
