,2825,2850,2875,2900,2912,2925,2950,2975,3000,3025,3050,3075,3087,3100,3125,3150,3157,3175,3200
1992,-2074.0,,,,-1104.0,,,,-935.0,,,,103.0,,,,1174.0,,
1993,-1958.0,,,,-1088.0,,,,-612.0,,,,319.0,,,,2384.0,,
1994,-1717.0,,,,-481.0,,,,-403.0,,,,1040.0,,,,2620.0,,
1995,-4000.0,,,,-2500.0,,,,-1500.0,,,,-500.0,,,,-2620.0,,
1996,-750.0,,,,-585.0,,,,-221.0,,,,228.0,,,,1945.0,,
1997,-1470.0,,,,-715.0,,,,-253.0,,,,752.0,,,,3893.0,,
1998,-3132.0,,,,-3087.0,,,,-2258.0,,,,0.0,,,,2387.0,,
1999,-2790.0,,,,-1935.0,,,,-1890.0,,,,-50.0,,,,692.0,,
2000,-2709.0,,,,-2709.0,,,,-1929.0,,,,-1138.0,,,,692.0,,
2001,-2160.0,,,,-810.0,,,,-349.0,,,,1017.0,,,,1429.0,,
2002,-2880.0,,,,-2025.0,,,,-1268.0,,,,-714.0,,,,140.0,,
2003,-3870.0,,,,-2363.0,,,,-1728.0,,,,-1008.0,,,,-9.0,,
2004,-3600.0,,,,-2970.0,,,,-1638.0,,,,-1998.0,,,,0.0,,
2005,-3600.0,,,,-2259.0,,,,-2021.0,,,,-1863.0,,,,0.0,,
2006,-4104.0,,,,-3397.0,,,,-2137.0,,,,-2319.0,,,,0.0,,
2007,-2772.0,,,,-2469.0,,,,-1498.0,,,,-519.0,,,,-483.0,,
2008,,-1436.0,-1331.0,-1227.0,,-1005.0,-783.0,-560.0,-338.0,-280.0,-223.0,-165.0,,,,758.0,,,
2009,,-2898.0,-2910.0,-2923.0,,-2755.0,-2587.0,-2419.0,-2251.0,-2001.0,-1751.0,-1501.0,,-1251.0,-829.0,-407.0,,-407.0,-407.0
2010,,-203.0,-798.0,-1394.0,,-1029.0,-664.0,-300.0,65.0,218.0,372.0,525.0,,679.0,519.0,360.0,,360.0,360.0
2011,,-837.0,-1689.0,-2540.0,,-2350.0,-2160.0,-1969.0,-1779.0,-1626.0,-1474.0,-1321.0,,-1168.0,-1316.0,-1464.0,,-1464.0,-1464.0
2014,,-3635.0,-3119.0,-2602.0,,-2085.0,-1743.0,-1051.0,-359.0,-239.0,-118.0,-309.0,,123.0,554.0,986.0,,1417.0,1849.0
2015,,-1727.0,-1869.0,-2011.0,,-2154.0,-2726.0,-2438.0,-2151.0,-2033.0,-1915.0,-1764.0,,-1679.0,-1595.0,-1510.0,,-1426.0,-1341.0
2016,,-161.0,-450.0,-739.0,,-1028.0,-1729.0,-1607.0,-1484.0,-1303.0,-1122.0,-882.0,,-760.0,-638.0,-516.0,,-394.0,-271.0
