,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,525
2000,,-1000.0,,-778.0,,-600.0,,-346.0,,-73.0,,-5.0,,206.0,,
2001,,,-1130.0,,-1022.0,,-839.0,,-642.0,,-357.0,,-270.0,,,
2002,,,-1156.0,,-793.0,,-602.0,,-369.0,,-192.0,,142.0,,,
2003,,,-1162.0,,-979.0,,-668.0,,-624.0,,-410.0,,81.0,,,
2004,,,-1566.0,,-1202.0,,-969.0,,-446.0,,-360.0,,135.0,,,
2005,,,-1658.0,,-1175.0,,-780.0,,-459.0,,-384.0,,-100.0,,,
2008,,,-1263.0,,-831.0,,-401.0,,-185.0,,98.0,,168.0,,518.0,593.0
2009,,,-2094.0,,-1198.0,,-767.0,,-574.0,,-352.0,,73.0,,519.0,635.0
2010,,,-1405.0,,-1083.0,,-750.0,,-533.0,,-244.0,,82.0,,350.0,450.0
2011,,,-2033.0,,-1692.0,,-1553.0,,-1351.0,,-1011.0,,-402.0,,-89.0,13.0
2012,-1797.0,,-1771.0,,-1369.0,,-1239.0,,-771.0,,-406.0,,-8.0,,150.0,250.0
2013,-2488.0,,-2346.0,,-1976.0,,-1764.0,,-1566.0,,-1407.0,,-1018.0,,-750.0,-650.0
2014,-1700.0,,-1454.0,,-1000.0,,-668.0,,-352.0,,-257.0,,97.0,,449.0,695.0
2015,-2542.0,,-2455.0,,-1803.0,,-1585.0,,-1354.0,,-1171.0,,-627.0,,-250.0,-50.0
2016,-3140.0,,-2862.0,,-2165.0,,-1875.0,,-1698.0,,-1413.0,,-976.0,,-750.0,-550.0
2017,-3140.0,,-2573.0,,-1939.0,,-1602.0,,-1366.0,,-824.0,,-415.0,,-150.0,50.0
2018,-3181.0,,-2614.0,,-2157.0,,-1901.0,,-1484.0,,-1300.0,,-1104.0,,-700.0,-500.0
2019,-2310.0,,-2057.0,,-1370.0,,-1205.0,,-951.0,,-683.0,,-315.0,,-103.0,0.0
