,2875,2878,2880,2925,2975,3025,3075,3125,3175,3225,3256,3265,3275,3325
1967,-1050.0,,,-890.0,770.0,-680.0,-480.0,-210.0,100.0,,,,130.0,
1968,-390.0,,,-370.0,-350.0,-240.0,170.0,560.0,790.0,,,,1120.0,
1969,-960.0,,,-680.0,-430.0,-90.0,370.0,510.0,630.0,,,,770.0,
1970,-1600.0,,,-1470.0,-1170.0,-920.0,-250.0,170.0,600.0,,,,910.0,
1971,,,-1820.0,-1690.0,-1460.0,-1270.0,-940.0,-130.0,60.0,,,,420.0,
1972,,,-860.0,-610.0,-290.0,90.0,450.0,700.0,770.0,,,,890.0,
1973,,,-2410.0,-2320.0,-2150.0,-1810.0,-1380.0,-1060.0,-560.0,,,,180.0,
1974,,,-1230.0,-1110.0,-970.0,-850.0,-470.0,-100.0,330.0,,,,940.0,
1975,,,-380.0,-360.0,-280.0,-110.0,80.0,300.0,440.0,,,,770.0,
1976,,,-640.0,-600.0,-540.0,-460.0,-310.0,-170.0,-70.0,,,,200.0,
1977,,,360.0,450.0,570.0,760.0,960.0,1130.0,1300.0,,,,1500.0,
1978,,,-270.0,-270.0,-200.0,-100.0,50.0,180.0,230.0,,,,540.0,
1979,,,-1130.0,-940.0,-760.0,-520.0,-260.0,0.0,270.0,,,,730.0,
1980,,,-430.0,-320.0,-220.0,-120.0,-20.0,90.0,190.0,,,,390.0,
1981,,,-1430.0,-1300.0,-1150.0,-1010.0,-880.0,-740.0,-600.0,,,,-330.0,
1982,,,-2490.0,-2380.0,-2240.0,-2020.0,-1720.0,-1470.0,-1340.0,,,,-860.0,
1983,,,-1400.0,-1260.0,-1120.0,-970.0,-830.0,-680.0,-540.0,,,,-250.0,
1984,,,-1280.0,-1120.0,-960.0,-800.0,-640.0,-470.0,-310.0,,,,10.0,
1985,,,-1600.0,-1400.0,-1210.0,-1010.0,-810.0,-620.0,-420.0,,,,-20.0,
1986,,,-1970.0,-1780.0,-1580.0,-1390.0,-1190.0,-1000.0,-800.0,,,,-420.0,
1987,,,-2500.0,-2300.0,-2100.0,-1900.0,-1700.0,-1500.0,-1300.0,,,,-900.0,
1988,,,-1720.0,-1550.0,-1390.0,-1220.0,-1060.0,-890.0,-730.0,,,,-900.0,
1989,,,-1750.0,-1530.0,-1310.0,-1100.0,-880.0,-660.0,-440.0,,,,0.0,
1990,,,-2590.0,-2360.0,-2120.0,-1880.0,-1640.0,-1410.0,-1170.0,,,,-690.0,
1991,,,-2630.0,-2410.0,-2190.0,-1960.0,-1740.0,-1520.0,-1290.0,,,-850.0,,
1992,,,-2210.0,-1960.0,-1710.0,-1460.0,-1210.0,-960.0,-700.0,,,-200.0,,
1993,,,-1160.0,-950.0,-740.0,-520.0,-310.0,-100.0,110.0,,,540.0,,
1994,,,-2910.0,-2620.0,-2330.0,-2040.0,-1750.0,-1470.0,-1180.0,,,-600.0,,
1995,,,-1640.0,-1500.0,-1360.0,-1220.0,-1090.0,-950.0,-810.0,,,-530.0,,
1996,,,-2010.0,-1840.0,-1670.0,-1500.0,-1330.0,-1160.0,-990.0,,,-650.0,,
1997,,,-1930.0,-1680.0,-1430.0,-1190.0,-940.0,-690.0,-440.0,,,-50.0,,
1998,,-2990.0,,-2800.0,-2610.0,-2420.0,-2220.0,-2030.0,-1840.0,,-1450.0,,,
1999,,-2870.0,,-2600.0,-2320.0,-2050.0,-1770.0,-1500.0,-1220.0,,-810.0,,,
2000,,-2230.0,,-2100.0,-1980.0,-1850.0,-1720.0,-1590.0,-1460.0,,-1270.0,,,
2002,-2317.0,,,-2095.0,-1818.0,-1396.0,-912.0,-717.0,-629.0,-196.0,,,55.0,379.0
2003,-4044.0,,,-4208.0,-3906.0,-3451.0,-3008.0,-3045.0,-3126.0,-2882.0,,,-2668.0,-2508.0
2004,-2359.0,,,-1928.0,-2071.0,-1751.0,-1315.0,-1310.0,-1464.0,-1267.0,,,-1028.0,-758.0
2005,-3024.0,,,-3080.0,-2594.0,-2124.0,-1739.0,-1758.0,-1545.0,-1087.0,,,-742.0,-357.0
2006,-3421.0,,,-3122.0,-2543.0,-2184.0,-1803.0,-1811.0,-1737.0,-1759.0,,,-1332.0,
2007,-4257.0,,,-3899.0,-3329.0,-2935.0,-2384.0,-2246.0,-2464.0,-2502.0,,,-2405.0,
2008,-3245.0,,,-2924.0,-2462.0,-2166.0,-1508.0,-1573.0,-1618.0,-1545.0,,,-1205.0,
2009,-2614.0,,,-2235.0,-1794.0,-1480.0,-937.0,-1066.0,-910.0,-795.0,,,55.0,
2010,-3127.0,,,-2766.0,-1957.0,-1370.0,-537.0,-591.0,-509.0,-197.0,,,127.0,
2011,-4191.0,,,-3485.0,-2796.0,-2435.0,-1614.0,-1408.0,-1289.0,-1277.0,,,-723.0,
2012,-4059.0,,,-3669.0,-3373.0,-2798.0,-2175.0,-2135.0,-1989.0,-1930.0,,,-1778.0,
2013,-2074.0,,,-1906.0,-1778.0,-1113.0,-850.0,-776.0,-644.0,-466.0,,,-324.0,
2014,-1139.0,,,-1121.0,-893.0,-339.0,157.0,63.0,203.0,341.0,,,502.0,
2015,,,,-3990.0,-3447.0,-2546.0,-2330.0,-2343.0,-1881.0,-1574.0,,,-1354.0,
2016,,,,-3044.0,-2627.0,-2073.0,-1475.0,-1599.0,-1517.0,-1420.0,,,-1057.0,
2017,,,,-4311.0,-3908.0,-3186.0,-2495.0,-2473.0,-2619.0,-2518.0,,,-2322.0,
2018,,,,-3508.0,-3072.0,-2315.0,-1894.0,-1673.0,-1719.0,-1760.0,,,-1812.0,
