,3870,3872,3950,4050,4150,4250,4350,4398,4400,4450
1984,-2111.0,,-1940.0,-1678.0,-1251.0,-623.0,,,65.0,
1989,,-448.0,-843.0,-1040.0,-1401.0,-340.0,,880.0,,
2011,,,-1622.0,-1241.0,-690.0,-75.0,451.0,,,216.0
2012,,,-1768.0,-1398.0,-872.0,-149.0,447.0,,,233.0
2013,,,-1494.0,-1161.0,-704.0,-100.0,420.0,,,188.0
2014,,,-1570.0,-1231.0,-794.0,-220.0,297.0,,,104.0
2015,,,-1923.0,-1619.0,-1205.0,-580.0,18.0,,,-202.0
2016,,,-1939.0,-1496.0,-879.0,-61.0,596.0,,,301.0
2017,,,-2305.0,-1873.0,-1298.0,-570.0,92.0,,,-45.0
2018,,,,-2053.0,-1613.0,-980.0,-448.0,,,-28.0
