,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850
1981,-5000.0,-4530.0,-3230.0,-1550.0,400.0,1040.0,1150.0,1070.0,690.0,500.0,440.0,1270.0,1520.0,1660.0,1460.0
1982,-3850.0,-3910.0,-3340.0,-1910.0,-420.0,310.0,500.0,690.0,510.0,200.0,130.0,710.0,1000.0,1000.0,1000.0
1983,-4740.0,-4310.0,-2800.0,-1520.0,80.0,340.0,440.0,690.0,590.0,1150.0,1500.0,1500.0,1500.0,1500.0,1530.0
1984,-4500.0,-3960.0,-2910.0,-1350.0,0.0,440.0,500.0,500.0,2000.0,2000.0,2000.0,2500.0,2500.0,2500.0,2460.0
1985,-3750.0,-3200.0,-2130.0,-1490.0,-790.0,-180.0,290.0,200.0,-170.0,-360.0,50.0,680.0,980.0,1000.0,1000.0
