,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3650
1981,-8250.0,-8250.0,-6980.0,-5990.0,-5370.0,-4360.0,-3420.0,-2580.0,-1820.0,-860.0,-580.0,70.0,290.0,70.0,100.0,-790.0,-950.0,1330.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
1982,-7000.0,-6760.0,-5380.0,-4350.0,-3620.0,-3500.0,-2790.0,-2240.0,-2130.0,-1990.0,-1810.0,-1470.0,-1070.0,-620.0,-140.0,590.0,970.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1410.0,1500.0,2500.0
1983,-9750.0,-9410.0,-7340.0,-5030.0,-4350.0,-3560.0,-2570.0,-1770.0,-870.0,-370.0,-320.0,-120.0,280.0,830.0,1270.0,1400.0,1920.0,1940.0,1990.0,2000.0,2000.0,2000.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
1984,-7540.0,-6940.0,-5230.0,-3940.0,-3640.0,-2920.0,-1470.0,-500.0,-150.0,330.0,690.0,850.0,1000.0,1540.0,1880.0,2000.0,2000.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2750.0,2750.0,2750.0,2750.0,3100.0
1985,-10750.0,-10510.0,-7600.0,-5900.0,-5560.0,-4960.0,-3720.0,-2770.0,-2050.0,-1510.0,-1230.0,-1030.0,-590.0,60.0,280.0,420.0,650.0,920.0,1730.0,2000.0,2000.0,2500.0,2500.0,2750.0,2750.0,2750.0,2750.0,2750.0
