,2975,3025,3075,3125,3175,3225,3275,3325,3375,3425
2014,-380.0,-82.0,-216.0,-62.0,-248.0,-95.0,126.0,657.0,871.0,865.0
2015,-2022.0,-1468.0,-2078.0,-1750.0,-2008.0,-2188.0,-1612.0,-795.0,,
2016,-721.0,-546.0,-1247.0,-990.0,-1159.0,-1137.0,-750.0,37.0,120.0,130.0
2017,,-1295.0,-1768.0,-1672.0,-2443.0,-2433.0,-1941.0,-1359.0,-1048.0,-1239.0
