YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1965,1330,NO,CAINHAVARRE,0.683,1407.0,-1205.0,201.0,
1966,1330,NO,CAINHAVARRE,0.683,1120.0,-2074.0,-954.0,
1967,1330,NO,CAINHAVARRE,0.683,1626.0,-1792.0,-166.0,
1968,1330,NO,CAINHAVARRE,0.683,1307.0,-1050.0,257.0,
