YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1966,1394,CA,RAM RIVER,1.85,1000.0,-1060.0,-60.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1967,1394,CA,RAM RIVER,1.85,930.0,-2080.0,-1150.0,Data from Dyurgerov M. (2002). Mass balance versus altitude recalculated by Dyurgerov: bs -2022,RGI60-02.05690
1968,1394,CA,RAM RIVER,1.85,910.0,-620.0,290.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1969,1394,CA,RAM RIVER,1.85,800.0,-1090.0,-290.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1970,1394,CA,RAM RIVER,1.85,,,-1240.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1971,1394,CA,RAM RIVER,1.8,780.0,-1720.0,-940.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1972,1394,CA,RAM RIVER,1.8,1070.0,-1200.0,-130.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1973,1394,CA,RAM RIVER,1.8,810.0,-850.0,-40.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1974,1394,CA,RAM RIVER,1.8,1110.0,-1050.0,60.0,Data from Dyurgerov M. (2002). ,RGI60-02.05690
1975,1394,CA,RAM RIVER,1.8,610.0,-1230.0,-620.0,,RGI60-02.05690
