YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1980,1045,IN,CHANGMEKHANGPU,,,,-380.0,
1981,1045,IN,CHANGMEKHANGPU,4.5,,,-392.0,
1982,1045,IN,CHANGMEKHANGPU,4.5,,,-297.0,
1983,1045,IN,CHANGMEKHANGPU,4.5,,,-291.0,
1984,1045,IN,CHANGMEKHANGPU,4.4,,,-157.0,
1985,1045,IN,CHANGMEKHANGPU,4.5,,,-240.0,
1986,1045,IN,CHANGMEKHANGPU,4.5,,,-72.0,
