YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1982,51,CA,SUPERGUKSOAK,1.4,,,-56.0,
1983,51,CA,SUPERGUKSOAK,1.4,,,211.0,
1984,51,CA,SUPERGUKSOAK,1.4,,,-606.0,
