YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1969,3925,AQ,G1,,,,-10.0,
1970,3925,AQ,G1,,,,-300.0,
1971,3925,AQ,G1,,,,-560.0,
1972,3925,AQ,G1,,,,-900.0,
1973,3925,AQ,G1,,,,-600.0,
1974,3925,AQ,G1,,,,-100.0,
