YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
2004,3981,CL,TORO 2,,,,-1650.0,
2005,3981,CL,TORO 2,,,,-1000.0,
2006,3981,CL,TORO 2,,,,-530.0,
2007,3981,CL,TORO 2,,,,-2050.0,
2008,3981,CL,TORO 2,,,,-850.0,
2009,3981,CL,TORO 2,,,,-500.0,
