YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1966,90,GULKANA,-230.0,RGI50-01.00570
1967,90,GULKANA,160.0,RGI50-01.00570
1968,90,GULKANA,-280.0,RGI50-01.00570
1969,90,GULKANA,-970.0,RGI50-01.00570
1970,90,GULKANA,520.0,RGI50-01.00570
1971,90,GULKANA,-140.0,RGI50-01.00570
1972,90,GULKANA,-380.0,RGI50-01.00570
1973,90,GULKANA,430.0,RGI50-01.00570
1974,90,GULKANA,-1230.0,RGI50-01.00570
1975,90,GULKANA,-300.0,RGI50-01.00570
1976,90,GULKANA,-710.0,RGI50-01.00570
1977,90,GULKANA,-360.0,RGI50-01.00570
1978,90,GULKANA,-300.0,RGI50-01.00570
1979,90,GULKANA,-620.0,RGI50-01.00570
1980,90,GULKANA,350.0,RGI50-01.00570
1981,90,GULKANA,-10.0,RGI50-01.00570
1982,90,GULKANA,-360.0,RGI50-01.00570
1983,90,GULKANA,-100.0,RGI50-01.00570
1984,90,GULKANA,-420.0,RGI50-01.00570
1985,90,GULKANA,280.0,RGI50-01.00570
1986,90,GULKANA,10.0,RGI50-01.00570
1987,90,GULKANA,-150.0,RGI50-01.00570
1988,90,GULKANA,-170.0,RGI50-01.00570
1989,90,GULKANA,-670.0,RGI50-01.00570
1990,90,GULKANA,-630.0,RGI50-01.00570
1991,90,GULKANA,-150.0,RGI50-01.00570
1992,90,GULKANA,-310.0,RGI50-01.00570
1993,90,GULKANA,-1730.0,RGI50-01.00570
1994,90,GULKANA,-590.0,RGI50-01.00570
1995,90,GULKANA,-880.0,RGI50-01.00570
1996,90,GULKANA,-500.0,RGI50-01.00570
1997,90,GULKANA,-1730.0,RGI50-01.00570
1998,90,GULKANA,-570.0,RGI50-01.00570
1999,90,GULKANA,-1150.0,RGI50-01.00570
2000,90,GULKANA,-10.0,RGI50-01.00570
2001,90,GULKANA,-690.0,RGI50-01.00570
2002,90,GULKANA,-980.0,RGI50-01.00570
2003,90,GULKANA,-340.0,RGI50-01.00570
2004,90,GULKANA,-2480.0,RGI50-01.00570
2005,90,GULKANA,-760.0,RGI50-01.00570
2006,90,GULKANA,-350.0,RGI50-01.00570
2007,90,GULKANA,-1390.0,RGI50-01.00570
2008,90,GULKANA,-180.0,RGI50-01.00570
2009,90,GULKANA,-720.0,RGI50-01.00570
2010,90,GULKANA,-1832.0,RGI50-01.00570
2011,90,GULKANA,-1290.0,RGI50-01.00570
2012,90,GULKANA,-790.0,RGI50-01.00570
2013,90,GULKANA,-1300.0,RGI50-01.00570
2014,90,GULKANA,-100.0,RGI50-01.00570
