YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1949,357,SARENNES,-2990.0,RGI50-11.03515
1950,357,SARENNES,-1620.0,RGI50-11.03515
1951,357,SARENNES,200.0,RGI50-11.03515
1952,357,SARENNES,-1620.0,RGI50-11.03515
1953,357,SARENNES,-640.0,RGI50-11.03515
1954,357,SARENNES,-550.0,RGI50-11.03515
1955,357,SARENNES,660.0,RGI50-11.03515
1956,357,SARENNES,-600.0,RGI50-11.03515
1957,357,SARENNES,-520.0,RGI50-11.03515
1958,357,SARENNES,-670.0,RGI50-11.03515
1959,357,SARENNES,-1260.0,RGI50-11.03515
1960,357,SARENNES,120.0,RGI50-11.03515
1961,357,SARENNES,-390.0,RGI50-11.03515
1962,357,SARENNES,-910.0,RGI50-11.03515
1963,357,SARENNES,190.0,RGI50-11.03515
1964,357,SARENNES,-1830.0,RGI50-11.03515
1965,357,SARENNES,30.0,RGI50-11.03515
1966,357,SARENNES,420.0,RGI50-11.03515
1967,357,SARENNES,-410.0,RGI50-11.03515
1968,357,SARENNES,340.0,RGI50-11.03515
1969,357,SARENNES,-360.0,RGI50-11.03515
1970,357,SARENNES,-410.0,RGI50-11.03515
1971,357,SARENNES,-1100.0,RGI50-11.03515
1972,357,SARENNES,-370.0,RGI50-11.03515
1973,357,SARENNES,-870.0,RGI50-11.03515
1974,357,SARENNES,-1600.0,RGI50-11.03515
1975,357,SARENNES,110.0,RGI50-11.03515
1976,357,SARENNES,-2070.0,RGI50-11.03515
1977,357,SARENNES,990.0,RGI50-11.03515
1978,357,SARENNES,550.0,RGI50-11.03515
1979,357,SARENNES,-110.0,RGI50-11.03515
1980,357,SARENNES,320.0,RGI50-11.03515
1981,357,SARENNES,40.0,RGI50-11.03515
1982,357,SARENNES,-100.0,RGI50-11.03515
1983,357,SARENNES,-70.0,RGI50-11.03515
1984,357,SARENNES,-40.0,RGI50-11.03515
1985,357,SARENNES,-1210.0,RGI50-11.03515
1986,357,SARENNES,-1790.0,RGI50-11.03515
1987,357,SARENNES,-920.0,RGI50-11.03515
1988,357,SARENNES,-690.0,RGI50-11.03515
1989,357,SARENNES,-2590.0,RGI50-11.03515
1990,357,SARENNES,-2140.0,RGI50-11.03515
1991,357,SARENNES,-1360.0,RGI50-11.03515
1992,357,SARENNES,-1310.0,RGI50-11.03515
1993,357,SARENNES,-1200.0,RGI50-11.03515
1994,357,SARENNES,-630.0,RGI50-11.03515
1995,357,SARENNES,760.0,RGI50-11.03515
1996,357,SARENNES,0.0,RGI50-11.03515
1997,357,SARENNES,-430.0,RGI50-11.03515
1998,357,SARENNES,-2340.0,RGI50-11.03515
1999,357,SARENNES,-1060.0,RGI50-11.03515
2000,357,SARENNES,-1534.0,RGI50-11.03515
2001,357,SARENNES,390.0,RGI50-11.03515
2002,357,SARENNES,-2320.0,RGI50-11.03515
2003,357,SARENNES,-3140.0,RGI50-11.03515
2004,357,SARENNES,-2820.0,RGI50-11.03515
2005,357,SARENNES,-3260.0,RGI50-11.03515
2006,357,SARENNES,-2380.0,RGI50-11.03515
2007,357,SARENNES,-2520.0,RGI50-11.03515
2008,357,SARENNES,-2340.0,RGI50-11.03515
2009,357,SARENNES,-3900.0,RGI50-11.03515
2010,357,SARENNES,-1530.0,RGI50-11.03515
2011,357,SARENNES,-4153.0,RGI50-11.03515
2012,357,SARENNES,-2690.0,RGI50-11.03515
2013,357,SARENNES,-1370.0,RGI50-11.03515
2014,357,SARENNES,-1907.0,RGI50-11.03515
