YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2002,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,7.198,,,-913.0,,RGI50-11.00619
2003,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,7.198,,,-1455.0,,RGI50-11.00619
2004,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,7.198,,,-208.0,,RGI50-11.00619
2005,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,7.198,967.0,-1767.0,-774.0,,RGI50-11.00619
2006,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,7.198,1170.0,-2578.0,-1408.0,,RGI50-11.00619
2007,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,7.198,728.0,-2066.0,-1338.0,,RGI50-11.00619
2008,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.146,1210.0,-2110.0,-900.0,,RGI50-11.00619
2009,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.164,1529.0,-2046.0,-517.0,,RGI50-11.00619
2010,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.164,1179.0,-1376.0,-197.0,,RGI50-11.00619
2011,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.164,1197.0,-2395.0,-1198.0,,RGI50-11.00619
2012,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.027,1166.0,-2582.0,-1416.0,,RGI50-11.00619
2013,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.027,1556.0,-1902.0,-346.0,,RGI50-11.00619
2014,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.027,1592.0,-1559.0,34.0,Calculated from submitted values.,RGI50-11.00619
2015,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,5.9980001,1439.0,-2652.0,-1213.0,Calculated from submitted values.,RGI50-11.00619
2016,672,IT,MALAVALLE (VEDR. DI) / UEBELTALF.,6.027,1340.0,-2212.0,-871.0,calculated from submitted values,RGI50-11.00619
