YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1954,3804,NO,GLOMBREEN,2.2,2300.0,-3500.0,-1200.0,
1955,3804,NO,GLOMBREEN,2.2,2600.0,-2700.0,-100.0,
1956,3804,NO,GLOMBREEN,2.2,1500.0,-2100.0,-600.0,
