YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1988,3110,IS,SATUJOKULL,90.6,1310.0,-2270.0,-960.0,,RGI50-06.00238
1989,3110,IS,SATUJOKULL,90.6,1740.0,-1240.0,500.0,,RGI50-06.00238
1990,3110,IS,SATUJOKULL,90.6,1450.0,-2050.0,-600.0,,RGI50-06.00238
1991,3110,IS,SATUJOKULL,90.6,1940.0,-3350.0,-1410.0,,RGI50-06.00238
1992,3110,IS,SATUJOKULL,90.6,1870.0,-810.0,1060.0,,RGI50-06.00238
1993,3110,IS,SATUJOKULL,90.6,1770.0,-860.0,910.0,,RGI50-06.00238
1994,3110,IS,SATUJOKULL,90.6,1700.0,-1620.0,80.0,,RGI50-06.00238
1995,3110,IS,SATUJOKULL,90.6,1720.0,-2300.0,-580.0,,RGI50-06.00238
1996,3110,IS,SATUJOKULL,90.6,1600.0,-2370.0,-780.0,,RGI50-06.00238
1997,3110,IS,SATUJOKULL,90.6,1130.0,-2180.0,-1050.0,,RGI50-06.00238
1998,3110,IS,SATUJOKULL,90.6,,,-680.0,,RGI50-06.00238
