YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1963,3803,NO,BLAABREEN & RUKLEBREEN,2.5899999,1290.0,-3395.0,-2105.0,
1964,3803,NO,BLAABREEN & RUKLEBREEN,4.5,2180.0,-1680.0,500.0,
1965,3803,NO,BLAABREEN & RUKLEBREEN,4.4629997999999995,2530.0,-2480.0,50.0,
1966,3803,NO,BLAABREEN & RUKLEBREEN,4.4629997999999995,1760.0,-3260.0,-1500.0,
1967,3803,NO,BLAABREEN & RUKLEBREEN,4.4629997999999995,3860.0,-2560.0,1300.0,
1968,3803,NO,BLAABREEN & RUKLEBREEN,4.354,3180.0,-2800.0,370.0,
