YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1963,317,AALFOTBREEN,-1090.0,RGI50-08.00083
1964,317,AALFOTBREEN,280.0,RGI50-08.00083
1965,317,AALFOTBREEN,480.0,RGI50-08.00083
1966,317,AALFOTBREEN,-1610.0,RGI50-08.00083
1967,317,AALFOTBREEN,1280.0,RGI50-08.00083
1968,317,AALFOTBREEN,950.0,RGI50-08.00083
1969,317,AALFOTBREEN,-2170.0,RGI50-08.00083
1970,317,AALFOTBREEN,-1230.0,RGI50-08.00083
1971,317,AALFOTBREEN,940.0,RGI50-08.00083
1972,317,AALFOTBREEN,-110.0,RGI50-08.00083
1973,317,AALFOTBREEN,2180.0,RGI50-08.00083
1974,317,AALFOTBREEN,1030.0,RGI50-08.00083
1975,317,AALFOTBREEN,1210.0,RGI50-08.00083
1976,317,AALFOTBREEN,1530.0,RGI50-08.00083
1977,317,AALFOTBREEN,-560.0,RGI50-08.00083
1978,317,AALFOTBREEN,-510.0,RGI50-08.00083
1979,317,AALFOTBREEN,-130.0,RGI50-08.00083
1980,317,AALFOTBREEN,-610.0,RGI50-08.00083
1981,317,AALFOTBREEN,220.0,RGI50-08.00083
1982,317,AALFOTBREEN,-130.0,RGI50-08.00083
1983,317,AALFOTBREEN,1600.0,RGI50-08.00083
1984,317,AALFOTBREEN,1320.0,RGI50-08.00083
1985,317,AALFOTBREEN,-560.0,RGI50-08.00083
1986,317,AALFOTBREEN,-410.0,RGI50-08.00083
1987,317,AALFOTBREEN,2070.0,RGI50-08.00083
1988,317,AALFOTBREEN,-2480.0,RGI50-08.00083
1989,317,AALFOTBREEN,2930.0,RGI50-08.00083
1990,317,AALFOTBREEN,1790.0,RGI50-08.00083
1991,317,AALFOTBREEN,790.0,RGI50-08.00083
1992,317,AALFOTBREEN,2290.0,RGI50-08.00083
1993,317,AALFOTBREEN,2180.0,RGI50-08.00083
1994,317,AALFOTBREEN,780.0,RGI50-08.00083
1995,317,AALFOTBREEN,1200.0,RGI50-08.00083
1996,317,AALFOTBREEN,-1880.0,RGI50-08.00083
1997,317,AALFOTBREEN,80.0,RGI50-08.00083
1998,317,AALFOTBREEN,110.0,RGI50-08.00083
1999,317,AALFOTBREEN,60.0,RGI50-08.00083
2000,317,AALFOTBREEN,1990.0,RGI50-08.00083
2001,317,AALFOTBREEN,-2093.0,RGI50-08.00083
2002,317,AALFOTBREEN,-1530.0,RGI50-08.00083
2003,317,AALFOTBREEN,-2502.0,RGI50-08.00083
2004,317,AALFOTBREEN,-100.0,RGI50-08.00083
2005,317,AALFOTBREEN,668.0,RGI50-08.00083
2006,317,AALFOTBREEN,-3190.0,RGI50-08.00083
2007,317,AALFOTBREEN,1270.0,RGI50-08.00083
2008,317,AALFOTBREEN,680.0,RGI50-08.00083
2009,317,AALFOTBREEN,-160.0,RGI50-08.00083
2010,317,AALFOTBREEN,-1840.0,RGI50-08.00083
2011,317,AALFOTBREEN,-845.0,RGI50-08.00083
2012,317,AALFOTBREEN,1361.0,RGI50-08.00083
2013,317,AALFOTBREEN,-904.0,RGI50-08.00083
2014,317,AALFOTBREEN,-1653.0,RGI50-08.00083
