YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1975,3914,BOGERBREEN,0.0,RGI50-07.01132
1976,3914,BOGERBREEN,-200.0,RGI50-07.01132
1977,3914,BOGERBREEN,-260.0,RGI50-07.01132
1978,3914,BOGERBREEN,-810.0,RGI50-07.01132
1979,3914,BOGERBREEN,-1070.0,RGI50-07.01132
1980,3914,BOGERBREEN,-650.0,RGI50-07.01132
1981,3914,BOGERBREEN,-360.0,RGI50-07.01132
1982,3914,BOGERBREEN,250.0,RGI50-07.01132
1983,3914,BOGERBREEN,-300.0,RGI50-07.01132
1984,3914,BOGERBREEN,-610.0,RGI50-07.01132
1985,3914,BOGERBREEN,-570.0,RGI50-07.01132
1986,3914,BOGERBREEN,-600.0,RGI50-07.01132
