YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1986,322,HANSEBREEN,-580.0,RGI50-08.00082
1987,322,HANSEBREEN,1130.0,RGI50-08.00082
1991,322,HANSEBREEN,915.0,RGI50-08.00082
1992,322,HANSEBREEN,974.0,RGI50-08.00082
1993,322,HANSEBREEN,1082.0,RGI50-08.00082
1994,322,HANSEBREEN,426.0,RGI50-08.00082
1995,322,HANSEBREEN,481.0,RGI50-08.00082
1996,322,HANSEBREEN,-2020.0,RGI50-08.00082
1997,322,HANSEBREEN,-150.0,RGI50-08.00082
1998,322,HANSEBREEN,-300.0,RGI50-08.00082
1999,322,HANSEBREEN,110.0,RGI50-08.00082
2000,322,HANSEBREEN,860.0,RGI50-08.00082
2001,322,HANSEBREEN,-2720.0,RGI50-08.00082
2002,322,HANSEBREEN,-1930.0,RGI50-08.00082
2003,322,HANSEBREEN,-2670.0,RGI50-08.00082
2004,322,HANSEBREEN,-500.0,RGI50-08.00082
2005,322,HANSEBREEN,-90.0,RGI50-08.00082
2006,322,HANSEBREEN,-3980.0,RGI50-08.00082
2007,322,HANSEBREEN,840.0,RGI50-08.00082
2008,322,HANSEBREEN,260.0,RGI50-08.00082
2009,322,HANSEBREEN,-970.0,RGI50-08.00082
2010,322,HANSEBREEN,-2220.0,RGI50-08.00082
2011,322,HANSEBREEN,-1252.0,RGI50-08.00082
2012,322,HANSEBREEN,822.0,RGI50-08.00082
2013,322,HANSEBREEN,-1687.0,RGI50-08.00082
