YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1986,329,SE,SE KASKASATJ GL,,,,110.0,
1987,329,SE,SE KASKASATJ GL,,,,445.0,
1988,329,SE,SE KASKASATJ GL,,,,-1020.0,
